generation,run_0
0,9.3712019463351
1,5.414872443192806
2,2.7670373693650707
3,1.7794415371356895
4,1.0693042356188838
5,0.8413261356064337
6,0.6405812551014631
7,0.52512666596142
8,0.5074675237914517
9,0.46265495007427093
10,0.46265495007427093
11,0.46265495007427093
12,0.40277922517341525
13,0.40277922517341525
14,0.40277922517341525
15,0.40277922517341525
16,0.40277922517341525
17,0.40277922517341525
18,0.40277922517341525
19,0.40277922517341525
20,0.40277922517341525
21,0.40277922517341525
22,0.40277922517341525
23,0.40277922517341525
24,0.40277922517341525
25,0.40277922517341525
26,0.40277922517341525
27,0.40277922517341525
28,0.40277922517341525
29,0.40277922517341525
30,0.40277922517341525
31,0.40277922517341525
32,0.40277922517341525
33,0.40277922517341525
34,0.40277922517341525
35,0.40277922517341525
36,0.40277922517341525
37,0.40277922517341525
38,0.40277922517341525
39,0.40277922517341525
40,0.40277922517341525
41,0.40277922517341525
42,0.40277922517341525
43,0.40277922517341525
44,0.40277922517341525
45,0.40277922517341525
46,0.40277922517341525
47,0.40277922517341525
48,0.40277922517341525
49,0.40277922517341525
50,0.40277922517341525
51,0.40277922517341525
52,0.40277922517341525
53,0.40277922517341525
54,0.40277922517341525
55,0.40277922517341525
56,0.40277922517341525
57,0.40277922517341525
58,0.40277922517341525
59,0.40277922517341525
60,0.40277922517341525
61,0.40277922517341525
62,0.40277922517341525
63,0.40277922517341525
64,0.40277922517341525
65,0.40277922517341525
66,0.40277922517341525
67,0.40277922517341525
68,0.40277922517341525
69,0.40277922517341525
70,0.40277922517341525
71,0.40277922517341525
72,0.40277922517341525
73,0.40277922517341525
74,0.40277922517341525
75,0.40277922517341525
76,0.40277922517341525
77,0.40277922517341525
78,0.40277922517341525
79,0.40277922517341525
80,0.40277922517341525
81,0.40277922517341525
82,0.40277922517341525
83,0.40277922517341525
84,0.40277922517341525
85,0.40277922517341525
86,0.40277922517341525
87,0.40277922517341525
88,0.40277922517341525
89,0.40277922517341525
90,0.40277922517341525
91,0.40277922517341525
92,0.40277922517341525
93,0.40277922517341525
94,0.40277922517341525
95,0.40277922517341525
96,0.40277922517341525
97,0.40277922517341525
98,0.40277922517341525
99,0.40277922517341525
100,0.40277922517341525
101,0.40277922517341525
102,0.40277922517341525
103,0.40277922517341525
104,0.40277922517341525
105,0.40277922517341525
106,0.40277922517341525
107,0.40277922517341525
108,0.40277922517341525
109,0.40277922517341525
110,0.40277922517341525
111,0.40277922517341525
112,0.40277922517341525
113,0.40277922517341525
114,0.40277922517341525
115,0.40277922517341525
116,0.40277922517341525
117,0.40277922517341525
118,0.40277922517341525
119,0.40277922517341525
120,0.40277922517341525
121,0.40277922517341525
122,0.40277922517341525
123,0.40277922517341525
124,0.40277922517341525
125,0.40277922517341525
126,0.40277922517341525
127,0.40277922517341525
128,0.40277922517341525
129,0.40277922517341525
130,0.40277922517341525
131,0.40277922517341525
132,0.40277922517341525
133,0.40277922517341525
134,0.40277922517341525
135,0.40277922517341525
136,0.40277922517341525
137,0.40277922517341525
138,0.40277922517341525
139,0.40277922517341525
140,0.40277922517341525
141,0.40277922517341525
142,0.40277922517341525
143,0.40277922517341525
144,0.40277922517341525
145,0.40277922517341525
146,0.40277922517341525
147,0.40277922517341525
148,0.40277922517341525
149,0.40277922517341525
150,0.40277922517341525
151,0.40277922517341525
152,0.40277922517341525
153,0.40277922517341525
154,0.40277922517341525
155,0.40277922517341525
156,0.40277922517341525
157,0.40277922517341525
158,0.40277922517341525
159,0.40277922517341525
160,0.40277922517341525
161,0.40277922517341525
162,0.40277922517341525
163,0.40277922517341525
164,0.40277922517341525
165,0.40277922517341525
166,0.40277922517341525
167,0.40277922517341525
168,0.40277922517341525
169,0.40277922517341525
170,0.40277922517341525
171,0.40277922517341525
172,0.40277922517341525
173,0.40277922517341525
174,0.40277922517341525
175,0.40277922517341525
176,0.40277922517341525
177,0.40277922517341525
178,0.40277922517341525
179,0.40277922517341525
180,0.40277922517341525
181,0.40277922517341525
182,0.40277922517341525
183,0.40277922517341525
184,0.40277922517341525
185,0.40277922517341525
186,0.40277922517341525
187,0.40277922517341525
188,0.40277922517341525
189,0.40277922517341525
190,0.40277922517341525
191,0.40277922517341525
192,0.40277922517341525
193,0.40277922517341525
194,0.40277922517341525
195,0.40277922517341525
196,0.40277922517341525
197,0.40277922517341525
198,0.40277922517341525
199,0.40277922517341525
200,0.40277922517341525
201,0.40277922517341525
202,0.40277922517341525
203,0.40277922517341525
204,0.40277922517341525
205,0.40277922517341525
206,0.40277922517341525
207,0.40277922517341525
208,0.40277922517341525
209,0.40277922517341525
210,0.40277922517341525
211,0.40277922517341525
212,0.40277922517341525
213,0.40277922517341525
214,0.40277922517341525
215,0.40277922517341525
216,0.40277922517341525
217,0.40277922517341525
218,0.40277922517341525
219,0.40277922517341525
220,0.40277922517341525
221,0.40277922517341525
222,0.40277922517341525
223,0.40277922517341525
224,0.40277922517341525
225,0.40277922517341525
226,0.40277922517341525
227,0.40277922517341525
228,0.40277922517341525
229,0.40277922517341525
230,0.40277922517341525
231,0.40277922517341525
232,0.40277922517341525
233,0.40277922517341525
234,0.40277922517341525
235,0.40277922517341525
236,0.40277922517341525
237,0.40277922517341525
238,0.40277922517341525
239,0.40277922517341525
240,0.40277922517341525
241,0.40277922517341525
242,0.40277922517341525
243,0.40277922517341525
244,0.40277922517341525
245,0.40277922517341525
246,0.40277922517341525
247,0.40277922517341525
248,0.40277922517341525
249,0.40277922517341525
250,0.40277922517341525
251,0.40277922517341525
252,0.40277922517341525
253,0.40277922517341525
254,0.40277922517341525
255,0.40277922517341525
256,0.40277922517341525
257,0.40277922517341525
258,0.40277922517341525
259,0.40277922517341525
260,0.40277922517341525
261,0.40277922517341525
262,0.40277922517341525
263,0.40277922517341525
264,0.40277922517341525
265,0.40277922517341525
266,0.40277922517341525
267,0.40277922517341525
268,0.40277922517341525
269,0.40277922517341525
270,0.40277922517341525
271,0.40277922517341525
272,0.40277922517341525
273,0.40277922517341525
274,0.40277922517341525
275,0.40277922517341525
276,0.40277922517341525
277,0.40277922517341525
278,0.40277922517341525
279,0.40277922517341525
280,0.40277922517341525
281,0.40277922517341525
282,0.40277922517341525
283,0.40277922517341525
284,0.40277922517341525
285,0.40277922517341525
286,0.40277922517341525
287,0.40277922517341525
288,0.40277922517341525
289,0.40277922517341525
290,0.40277922517341525
291,0.40277922517341525
292,0.40277922517341525
293,0.40277922517341525
294,0.40277922517341525
295,0.40277922517341525
296,0.40277922517341525
297,0.40277922517341525
298,0.40277922517341525
299,0.40277922517341525
300,0.40277922517341525
301,0.40277922517341525
302,0.40277922517341525
303,0.40277922517341525
304,0.40277922517341525
305,0.40277922517341525
306,0.40277922517341525
307,0.40277922517341525
308,0.40277922517341525
309,0.40277922517341525
310,0.40277922517341525
311,0.40277922517341525
312,0.40277922517341525
313,0.40277922517341525
314,0.40277922517341525
315,0.40277922517341525
316,0.40277922517341525
317,0.40277922517341525
318,0.40277922517341525
319,0.40277922517341525
320,0.40277922517341525
321,0.40277922517341525
322,0.40277922517341525
323,0.40277922517341525
324,0.40277922517341525
325,0.40277922517341525
326,0.40277922517341525
327,0.40277922517341525
328,0.40277922517341525
329,0.40277922517341525
330,0.40277922517341525
331,0.40277922517341525
332,0.40277922517341525
333,0.40277922517341525
334,0.40277922517341525
335,0.40277922517341525
336,0.40277922517341525
337,0.40277922517341525
338,0.40277922517341525
339,0.40277922517341525
340,0.40277922517341525
341,0.40277922517341525
342,0.40277922517341525
343,0.40277922517341525
344,0.40277922517341525
345,0.40277922517341525
346,0.40277922517341525
347,0.40277922517341525
348,0.40277922517341525
349,0.40277922517341525
350,0.40277922517341525
351,0.40277922517341525
352,0.40277922517341525
353,0.40277922517341525
354,0.40277922517341525
355,0.40277922517341525
356,0.40277922517341525
357,0.40277922517341525
358,0.40277922517341525
359,0.40277922517341525
360,0.40277922517341525
361,0.40277922517341525
362,0.40277922517341525
363,0.40277922517341525
364,0.40277922517341525
365,0.40277922517341525
366,0.40277922517341525
367,0.40277922517341525
368,0.40277922517341525
369,0.40277922517341525
370,0.40277922517341525
371,0.40277922517341525
372,0.40277922517341525
373,0.40277922517341525
374,0.40277922517341525
375,0.40277922517341525
376,0.40277922517341525
377,0.40277922517341525
378,0.40277922517341525
379,0.40277922517341525
380,0.40277922517341525
381,0.40277922517341525
382,0.40277922517341525
383,0.40277922517341525
384,0.40277922517341525
385,0.40277922517341525
386,0.40277922517341525
387,0.40277922517341525
388,0.40277922517341525
389,0.40277922517341525
390,0.40277922517341525
391,0.40277922517341525
392,0.40277922517341525
393,0.40277922517341525
394,0.40277922517341525
395,0.40277922517341525
396,0.40277922517341525
397,0.40277922517341525
398,0.40277922517341525
399,0.40277922517341525
400,0.40277922517341525
401,0.40277922517341525
402,0.40277922517341525
403,0.40277922517341525
404,0.40277922517341525
405,0.40277922517341525
406,0.40277922517341525
407,0.40277922517341525
408,0.40277922517341525
409,0.40277922517341525
410,0.40277922517341525
411,0.40277922517341525
412,0.40277922517341525
413,0.40277922517341525
414,0.40277922517341525
415,0.40277922517341525
416,0.40277922517341525
417,0.40277922517341525
418,0.40277922517341525
419,0.40277922517341525
420,0.40277922517341525
421,0.40277922517341525
422,0.40277922517341525
423,0.40277922517341525
424,0.40277922517341525
425,0.40277922517341525
426,0.40277922517341525
427,0.40277922517341525
428,0.40277922517341525
429,0.40277922517341525
430,0.40277922517341525
431,0.40277922517341525
432,0.40277922517341525
433,0.40277922517341525
434,0.40277922517341525
435,0.40277922517341525
436,0.40277922517341525
437,0.40277922517341525
438,0.40277922517341525
439,0.40277922517341525
440,0.40277922517341525
441,0.40277922517341525
442,0.40277922517341525
443,0.40277922517341525
444,0.40277922517341525
445,0.40277922517341525
446,0.40277922517341525
447,0.40277922517341525
448,0.40277922517341525
449,0.40277922517341525
450,0.40277922517341525
451,0.40277922517341525
452,0.40277922517341525
453,0.40277922517341525
454,0.40277922517341525
455,0.40277922517341525
456,0.40277922517341525
457,0.40277922517341525
458,0.40277922517341525
459,0.40277922517341525
460,0.40277922517341525
461,0.40277922517341525
462,0.40277922517341525
463,0.40277922517341525
464,0.40277922517341525
465,0.40277922517341525
466,0.40277922517341525
467,0.40277922517341525
468,0.40277922517341525
469,0.40277922517341525
470,0.40277922517341525
471,0.40277922517341525
472,0.40277922517341525
473,0.40277922517341525
474,0.40277922517341525
475,0.40277922517341525
476,0.40277922517341525
477,0.40277922517341525
478,0.40277922517341525
479,0.40277922517341525
480,0.40277922517341525
481,0.40277922517341525
482,0.40277922517341525
483,0.40277922517341525
484,0.40277922517341525
485,0.40277922517341525
486,0.40277922517341525
487,0.40277922517341525
488,0.40277922517341525
489,0.40277922517341525
490,0.40277922517341525
491,0.40277922517341525
492,0.40277922517341525
493,0.40277922517341525
494,0.40277922517341525
495,0.40277922517341525
496,0.40277922517341525
497,0.40277922517341525
498,0.40277922517341525
499,0.40277922517341525
500,0.40277922517341525
501,0.40277922517341525
502,0.40277922517341525
503,0.40277922517341525
504,0.40277922517341525
505,0.40277922517341525
506,0.40277922517341525
507,0.40277922517341525
508,0.40277922517341525
509,0.40277922517341525
510,0.40277922517341525
511,0.40277922517341525
512,0.40277922517341525
513,0.40277922517341525
514,0.40277922517341525
515,0.40277922517341525
516,0.40277922517341525
517,0.40277922517341525
518,0.40277922517341525
519,0.40277922517341525
520,0.40277922517341525
521,0.40277922517341525
522,0.40277922517341525
523,0.40277922517341525
524,0.40277922517341525
525,0.40277922517341525
526,0.40277922517341525
527,0.40277922517341525
528,0.40277922517341525
529,0.40277922517341525
530,0.40277922517341525
531,0.40277922517341525
532,0.40277922517341525
533,0.40277922517341525
534,0.40277922517341525
535,0.40277922517341525
536,0.40277922517341525
537,0.40277922517341525
538,0.40277922517341525
539,0.40277922517341525
540,0.40277922517341525
541,0.40277922517341525
542,0.40277922517341525
543,0.40277922517341525
544,0.40277922517341525
545,0.40277922517341525
546,0.40277922517341525
547,0.40277922517341525
548,0.40277922517341525
549,0.40277922517341525
550,0.40277922517341525
551,0.40277922517341525
552,0.40277922517341525
553,0.40277922517341525
554,0.40277922517341525
555,0.40277922517341525
556,0.40277922517341525
557,0.40277922517341525
558,0.40277922517341525
559,0.40277922517341525
560,0.40277922517341525
561,0.40277922517341525
562,0.40277922517341525
563,0.40277922517341525
564,0.40277922517341525
565,0.40277922517341525
566,0.40277922517341525
567,0.40277922517341525
568,0.40277922517341525
569,0.40277922517341525
570,0.40277922517341525
571,0.40277922517341525
572,0.40277922517341525
573,0.40277922517341525
574,0.40277922517341525
575,0.40277922517341525
576,0.40277922517341525
577,0.40277922517341525
578,0.40277922517341525
579,0.40277922517341525
580,0.40277922517341525
581,0.40277922517341525
582,0.40277922517341525
583,0.40277922517341525
584,0.40277922517341525
585,0.40277922517341525
586,0.40277922517341525
587,0.40277922517341525
588,0.40277922517341525
589,0.40277922517341525
590,0.40277922517341525
591,0.40277922517341525
592,0.40277922517341525
593,0.40277922517341525
594,0.40277922517341525
595,0.40277922517341525
596,0.40277922517341525
597,0.40277922517341525
598,0.40277922517341525
599,0.40277922517341525
600,0.40277922517341525
601,0.40277922517341525
602,0.40277922517341525
603,0.40277922517341525
604,0.40277922517341525
605,0.40277922517341525
606,0.40277922517341525
607,0.40277922517341525
608,0.40277922517341525
609,0.40277922517341525
610,0.40277922517341525
611,0.40277922517341525
612,0.40277922517341525
613,0.40277922517341525
614,0.40277922517341525
615,0.40277922517341525
616,0.40277922517341525
617,0.40277922517341525
618,0.40277922517341525
619,0.40277922517341525
620,0.40277922517341525
621,0.40277922517341525
622,0.40277922517341525
623,0.40277922517341525
624,0.40277922517341525
625,0.40277922517341525
626,0.40277922517341525
627,0.40277922517341525
628,0.40277922517341525
629,0.40277922517341525
630,0.40277922517341525
631,0.40277922517341525
632,0.40277922517341525
633,0.40277922517341525
634,0.40277922517341525
635,0.40277922517341525
636,0.40277922517341525
637,0.40277922517341525
638,0.40277922517341525
639,0.40277922517341525
640,0.40277922517341525
641,0.40277922517341525
642,0.40277922517341525
643,0.40277922517341525
644,0.40277922517341525
645,0.40277922517341525
646,0.40277922517341525
647,0.40277922517341525
648,0.40277922517341525
649,0.40277922517341525
650,0.40277922517341525
651,0.40277922517341525
652,0.40277922517341525
653,0.40277922517341525
654,0.40277922517341525
655,0.40277922517341525
656,0.40277922517341525
657,0.40277922517341525
658,0.40277922517341525
659,0.40277922517341525
660,0.40277922517341525
661,0.40277922517341525
662,0.40277922517341525
663,0.40277922517341525
664,0.40277922517341525
665,0.40277922517341525
666,0.40277922517341525
667,0.40277922517341525
668,0.40277922517341525
669,0.40277922517341525
670,0.40277922517341525
671,0.40277922517341525
672,0.40277922517341525
673,0.40277922517341525
674,0.40277922517341525
675,0.40277922517341525
676,0.40277922517341525
677,0.40277922517341525
678,0.40277922517341525
679,0.40277922517341525
680,0.40277922517341525
681,0.40277922517341525
682,0.40277922517341525
683,0.40277922517341525
684,0.40277922517341525
685,0.40277922517341525
686,0.40277922517341525
687,0.40277922517341525
688,0.40277922517341525
689,0.40277922517341525
690,0.40277922517341525
691,0.40277922517341525
692,0.40277922517341525
693,0.40277922517341525
694,0.40277922517341525
695,0.40277922517341525
696,0.40277922517341525
697,0.40277922517341525
698,0.40277922517341525
699,0.40277922517341525
700,0.40277922517341525
701,0.40277922517341525
702,0.40277922517341525
703,0.40277922517341525
704,0.40277922517341525
705,0.40277922517341525
706,0.40277922517341525
707,0.40277922517341525
708,0.40277922517341525
709,0.40277922517341525
710,0.40277922517341525
711,0.40277922517341525
712,0.40277922517341525
713,0.40277922517341525
714,0.40277922517341525
715,0.40277922517341525
716,0.40277922517341525
717,0.40277922517341525
718,0.40277922517341525
719,0.40277922517341525
720,0.40277922517341525
721,0.40277922517341525
722,0.40277922517341525
723,0.40277922517341525
724,0.40277922517341525
725,0.40277922517341525
726,0.40277922517341525
727,0.40277922517341525
728,0.40277922517341525
729,0.40277922517341525
730,0.40277922517341525
731,0.40277922517341525
732,0.40277922517341525
733,0.40277922517341525
734,0.40277922517341525
735,0.40277922517341525
736,0.40277922517341525
737,0.40277922517341525
738,0.40277922517341525
739,0.40277922517341525
740,0.40277922517341525
741,0.40277922517341525
742,0.40277922517341525
743,0.40277922517341525
744,0.40277922517341525
745,0.40277922517341525
746,0.40277922517341525
747,0.40277922517341525
748,0.40277922517341525
749,0.40277922517341525
750,0.40277922517341525
751,0.40277922517341525
752,0.40277922517341525
753,0.40277922517341525
754,0.40277922517341525
755,0.40277922517341525
756,0.40277922517341525
757,0.40277922517341525
758,0.40277922517341525
759,0.40277922517341525
760,0.40277922517341525
761,0.40277922517341525
762,0.40277922517341525
763,0.40277922517341525
764,0.40277922517341525
765,0.40277922517341525
766,0.40277922517341525
767,0.40277922517341525
768,0.40277922517341525
769,0.40277922517341525
770,0.40277922517341525
771,0.40277922517341525
772,0.40277922517341525
773,0.40277922517341525
774,0.40277922517341525
775,0.40277922517341525
776,0.40277922517341525
777,0.40277922517341525
778,0.40277922517341525
779,0.40277922517341525
780,0.40277922517341525
781,0.40277922517341525
782,0.40277922517341525
783,0.40277922517341525
784,0.40277922517341525
785,0.40277922517341525
786,0.40277922517341525
787,0.40277922517341525
788,0.40277922517341525
789,0.40277922517341525
790,0.40277922517341525
791,0.40277922517341525
792,0.40277922517341525
793,0.40277922517341525
794,0.40277922517341525
795,0.40277922517341525
796,0.40277922517341525
797,0.40277922517341525
798,0.40277922517341525
799,0.40277922517341525
800,0.40277922517341525
801,0.40277922517341525
802,0.40277922517341525
803,0.40277922517341525
804,0.40277922517341525
805,0.40277922517341525
806,0.40277922517341525
807,0.40277922517341525
808,0.40277922517341525
809,0.40277922517341525
810,0.40277922517341525
811,0.40277922517341525
812,0.40277922517341525
813,0.40277922517341525
814,0.40277922517341525
815,0.40277922517341525
816,0.40277922517341525
817,0.40277922517341525
818,0.40277922517341525
819,0.40277922517341525
820,0.40277922517341525
821,0.40277922517341525
822,0.40277922517341525
823,0.40277922517341525
824,0.40277922517341525
825,0.40277922517341525
826,0.40277922517341525
827,0.40277922517341525
828,0.40277922517341525
829,0.40277922517341525
830,0.40277922517341525
831,0.40277922517341525
832,0.40277922517341525
833,0.40277922517341525
834,0.40277922517341525
835,0.40277922517341525
836,0.40277922517341525
837,0.40277922517341525
838,0.40277922517341525
839,0.40277922517341525
840,0.40277922517341525
841,0.40277922517341525
842,0.40277922517341525
843,0.40277922517341525
844,0.40277922517341525
845,0.40277922517341525
846,0.40277922517341525
847,0.40277922517341525
848,0.40277922517341525
849,0.40277922517341525
850,0.40277922517341525
851,0.40277922517341525
852,0.40277922517341525
853,0.40277922517341525
854,0.40277922517341525
855,0.40277922517341525
856,0.40277922517341525
857,0.40277922517341525
858,0.40277922517341525
859,0.40277922517341525
860,0.40277922517341525
861,0.40277922517341525
862,0.40277922517341525
863,0.40277922517341525
864,0.40277922517341525
865,0.40277922517341525
866,0.40277922517341525
867,0.40277922517341525
868,0.40277922517341525
869,0.40277922517341525
870,0.40277922517341525
871,0.40277922517341525
872,0.40277922517341525
873,0.40277922517341525
874,0.40277922517341525
875,0.40277922517341525
876,0.40277922517341525
877,0.40277922517341525
878,0.40277922517341525
879,0.40277922517341525
880,0.40277922517341525
881,0.40277922517341525
882,0.40277922517341525
883,0.40277922517341525
884,0.40277922517341525
885,0.40277922517341525
886,0.40277922517341525
887,0.40277922517341525
888,0.40277922517341525
889,0.40277922517341525
890,0.40277922517341525
891,0.40277922517341525
892,0.40277922517341525
893,0.40277922517341525
894,0.40277922517341525
895,0.40277922517341525
896,0.40277922517341525
897,0.40277922517341525
898,0.40277922517341525
899,0.40277922517341525
900,0.40277922517341525
901,0.40277922517341525
902,0.40277922517341525
903,0.40277922517341525
904,0.40277922517341525
905,0.40277922517341525
906,0.40277922517341525
907,0.40277922517341525
908,0.40277922517341525
909,0.40277922517341525
910,0.40277922517341525
911,0.40277922517341525
912,0.40277922517341525
913,0.40277922517341525
914,0.40277922517341525
915,0.40277922517341525
916,0.40277922517341525
917,0.40277922517341525
918,0.40277922517341525
919,0.40277922517341525
920,0.40277922517341525
921,0.40277922517341525
922,0.40277922517341525
923,0.40277922517341525
924,0.40277922517341525
925,0.40277922517341525
926,0.40277922517341525
927,0.40277922517341525
928,0.40277922517341525
929,0.40277922517341525
930,0.40277922517341525
931,0.40277922517341525
932,0.40277922517341525
933,0.40277922517341525
934,0.40277922517341525
935,0.40277922517341525
936,0.40277922517341525
937,0.40277922517341525
938,0.40277922517341525
939,0.40277922517341525
940,0.40277922517341525
941,0.40277922517341525
942,0.40277922517341525
943,0.40277922517341525
944,0.40277922517341525
945,0.40277922517341525
946,0.40277922517341525
947,0.40277922517341525
948,0.40277922517341525
949,0.40277922517341525
950,0.40277922517341525
951,0.40277922517341525
952,0.40277922517341525
953,0.40277922517341525
954,0.40277922517341525
955,0.40277922517341525
956,0.40277922517341525
957,0.40277922517341525
958,0.40277922517341525
959,0.40277922517341525
960,0.40277922517341525
961,0.40277922517341525
962,0.40277922517341525
963,0.40277922517341525
964,0.40277922517341525
965,0.40277922517341525
966,0.40277922517341525
967,0.40277922517341525
968,0.40277922517341525
969,0.38743222702043356
970,0.38743222702043356
971,0.38743222702043356
972,0.38743222702043356
973,0.38743222702043356
