generation,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9
0,4.041961668297265,5.785153625128579,4.524279229010226,5.405481696313569,1.212837619479576,5.403088732418841,3.417058071755936,2.6061547133381784,3.573108026422173,3.1214085148172157
1,2.6091475145630096,3.016109353300863,3.1950576527766583,3.7099752328219933,1.212837619479576,2.44026093776407,3.417058071755936,0.3824323292737657,1.6317292924281621,2.5991122509398825
2,2.6091475145630096,3.016109353300863,0.3011938418320921,3.1102203624800464,1.212837619479576,0.6138674923672167,2.3945466415641268,0.3824323292737657,1.5098677844506985,1.205106033131234
3,0.6589277471716888,2.637518106497677,0.3011938418320921,1.726369133672176,1.212837619479576,0.6138674923672167,2.3945466415641268,0.3824323292737657,0.3450856725627678,0.5425531037329248
4,0.6589277471716888,2.637518106497677,0.3011938418320921,1.726369133672176,1.212837619479576,0.6138674923672167,1.8289059043536189,0.3824323292737657,0.3450856725627678,0.5425531037329248
5,0.5773633288657618,1.1112940130112325,0.3011938418320921,0.30890247737988874,1.212837619479576,0.5857259406975648,0.4130472382301993,0.3824323292737657,0.3450856725627678,0.5425531037329248
6,0.5773633288657618,0.7135130518933619,0.3011938418320921,0.16744639802504624,1.212837619479576,0.47733872295660307,0.4130472382301993,0.3824323292737657,0.3450856725627678,0.5425531037329248
7,0.5773633288657618,0.5534204574113066,0.3011938418320921,0.16744639802504624,1.212837619479576,0.47733872295660307,0.30563437830112195,0.3824323292737657,0.3450856725627678,0.5425531037329248
8,0.5773633288657618,0.27598252963584047,0.3011938418320921,0.16744639802504624,1.212837619479576,0.47733872295660307,0.2874539823972211,0.3824323292737657,0.3293042450227941,0.5425531037329248
9,0.13242247330020307,0.10247565073525466,0.3011938418320921,0.16744639802504624,1.212837619479576,0.47733872295660307,0.0653887879810644,0.3824323292737657,0.3293042450227941,0.5425531037329248
10,0.13242247330020307,0.035815952260247474,0.3011938418320921,0.16744639802504624,1.212837619479576,0.47733872295660307,0.0653887879810644,0.3824323292737657,0.3293042450227941,0.5425531037329248
11,0.13242247330020307,0.035815952260247474,0.3011938418320921,0.16744639802504624,0.36395980992170296,0.47733872295660307,0.0653887879810644,0.3824323292737657,0.3293042450227941,0.5425531037329248
12,0.13242247330020307,0.035815952260247474,0.3011938418320921,0.16744639802504624,0.36395980992170296,0.47733872295660307,0.0653887879810644,0.3824323292737657,0.3293042450227941,0.5425531037329248
13,0.13242247330020307,0.035815952260247474,0.3011938418320921,0.16744639802504624,0.36395980992170296,0.47733872295660307,0.0653887879810644,0.3824323292737657,0.3293042450227941,0.5425531037329248
14,0.13242247330020307,0.035815952260247474,0.3011938418320921,0.16744639802504624,0.36395980992170296,0.47733872295660307,0.0653887879810644,0.3824323292737657,0.3293042450227941,0.5425531037329248
15,0.13242247330020307,0.035815952260247474,0.2351852888634629,0.16744639802504624,0.36395980992170296,0.47733872295660307,0.0653887879810644,0.3824323292737657,0.3293042450227941,0.5425531037329248
16,0.13242247330020307,0.035815952260247474,0.2351852888634629,0.16744639802504624,0.36395980992170296,0.47733872295660307,0.0653887879810644,0.3824323292737657,0.3293042450227941,0.5425531037329248
17,0.13242247330020307,0.035815952260247474,0.2351852888634629,0.16744639802504624,0.36395980992170296,0.47733872295660307,0.0653887879810644,0.3824323292737657,0.3293042450227941,0.5425531037329248
18,0.13242247330020307,0.035815952260247474,0.2351852888634629,0.16744639802504624,0.36395980992170296,0.47733872295660307,0.0653887879810644,0.3824323292737657,0.3293042450227941,0.5425531037329248
19,0.13242247330020307,0.035815952260247474,0.2351852888634629,0.16744639802504624,0.36395980992170296,0.47733872295660307,0.0653887879810644,0.3824323292737657,0.3293042450227941,0.5425531037329248
20,0.13242247330020307,0.035815952260247474,0.2351852888634629,0.16744639802504624,0.36395980992170296,0.47733872295660307,0.0653887879810644,0.3824323292737657,0.3293042450227941,0.5425531037329248
21,0.13242247330020307,0.035815952260247474,0.2351852888634629,0.16744639802504624,0.36395980992170296,0.47733872295660307,0.0653887879810644,0.3824323292737657,0.3293042450227941,0.5425531037329248
22,0.13242247330020307,0.035815952260247474,0.2351852888634629,0.16744639802504624,0.36395980992170296,0.47733872295660307,0.0653887879810644,0.3824323292737657,0.3293042450227941,0.5425531037329248
23,0.13242247330020307,0.035815952260247474,0.2351852888634629,0.16744639802504624,0.36395980992170296,0.47733872295660307,0.0653887879810644,0.3824323292737657,0.3293042450227941,0.5425531037329248
