generation,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9
0,0.3841145595609029,0.14269413961824073,0.21544831131157927,0.3654152295868063,0.2683090773086221,0.22340750529848774,0.3141410407605699,0.4307195925965934,0.44580895721526215,0.7174027269939385
1,0.03345541155551934,0.14269413961824073,0.10418124935962636,0.06025325703658546,0.0323844830662493,0.11279996813217119,0.1771421680533667,0.14332598131537067,0.030998236612758134,0.08851720593435441
2,0.005593147224619011,0.021717191431941618,0.10418124935962636,0.05203295246659556,0.03086697916852521,0.05590707057878719,0.09118673386654308,0.0037510072662327865,0.0164309440225886,0.08851720593435441
3,0.005593147224619011,0.021717191431941618,0.013650315758234388,0.05203295246659556,0.01941117909162826,0.04803323389655234,0.019539060084302395,0.0037510072662327865,0.0164309440225886,0.013294099134181558
4,0.005593147224619011,0.021717191431941618,0.013650315758234388,0.039159182070946486,0.01941117909162826,0.018469419987551472,0.019539060084302395,0.002748613896193297,0.0164309440225886,0.013294099134181558
5,0.005593147224619011,0.021717191431941618,0.013650315758234388,0.039159182070946486,0.01941117909162826,0.018469419987551472,0.0031937922164331223,0.002748613896193297,0.0164309440225886,0.013294099134181558
6,0.005593147224619011,0.021717191431941618,0.013650315758234388,0.039159182070946486,0.01483511713267216,0.018469419987551472,0.0031937922164331223,0.002748613896193297,0.009960037824490509,0.008837086876658296
7,0.005593147224619011,0.00016533753242409244,0.013650315758234388,0.0007996880015218588,0.01483511713267216,0.018469419987551472,0.0031937922164331223,0.002748613896193297,0.009960037824490509,0.008837086876658296
8,0.005593147224619011,0.00016533753242409244,0.013650315758234388,0.0007996880015218588,0.01483511713267216,0.00590756468574305,0.0031937922164331223,0.002748613896193297,0.009960037824490509,0.008837086876658296
9,0.005593147224619011,0.00016533753242409244,0.013650315758234388,0.0007996880015218588,0.01483511713267216,0.00590756468574305,0.0031937922164331223,0.002748613896193297,0.009960037824490509,0.008837086876658296
10,0.005593147224619011,0.00016533753242409244,0.013650315758234388,0.0007996880015218588,0.0064136615555830945,0.00590756468574305,0.00069049372611929,0.002748613896193297,0.0017898657261151696,0.008837086876658296
11,0.005593147224619011,0.00016533753242409244,0.013650315758234388,0.0007996880015218588,0.0064136615555830945,0.00590756468574305,0.00069049372611929,0.002748613896193297,0.0017898657261151696,0.008837086876658296
12,0.005593147224619011,0.00016533753242409244,0.013650315758234388,0.0007996880015218588,0.0064136615555830945,0.00590756468574305,0.00069049372611929,0.002748613896193297,0.0017898657261151696,0.008837086876658296
13,0.004266752142390473,0.00016533753242409244,0.013650315758234388,0.0007996880015218588,0.0064136615555830945,0.00590756468574305,0.00069049372611929,0.002748613896193297,0.0017898657261151696,0.008837086876658296
14,0.004266752142390473,0.00016533753242409244,0.013650315758234388,0.0007996880015218588,0.0064136615555830945,0.00590756468574305,0.00069049372611929,0.002748613896193297,0.0017898657261151696,0.008837086876658296
15,0.004266752142390473,0.00016533753242409244,0.013650315758234388,0.0007996880015218588,0.0064136615555830945,0.00590756468574305,0.00069049372611929,0.002748613896193297,0.0017898657261151696,0.008837086876658296
