generation,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9
0,-18.336976099579672,-15.21225699229942,-18.934774515602562,-18.13383723023196,-18.306961579713818,-19.139671165304048,-15.500402638527872,-18.593523782905717,-19.15159592690215,-17.980771369452558
1,-18.336976099579672,-16.786914548757522,-18.934774515602562,-18.13383723023196,-19.199641452883718,-19.139671165304048,-16.88049060207761,-18.593523782905717,-19.15159592690215,-17.980771369452558
2,-18.336976099579672,-17.435281725715694,-18.934774515602562,-18.13383723023196,-19.199641452883718,-19.139671165304048,-16.91918530339771,-18.593523782905717,-19.15159592690215,-18.623823900099815
3,-19.05234939939511,-17.435281725715694,-18.934774515602562,-18.13383723023196,-19.199641452883718,-19.139671165304048,-16.91918530339771,-18.593523782905717,-19.15159592690215,-18.623823900099815
4,-19.05234939939511,-18.679716160610873,-18.934774515602562,-18.689870725392776,-19.199641452883718,-19.203076138172197,-16.91918530339771,-18.836632381306124,-19.165802170595835,-18.623823900099815
5,-19.152750984322495,-18.679716160610873,-19.198904772218906,-18.878036459119407,-19.199641452883718,-19.208132164321874,-18.970605875681464,-19.006715745015526,-19.202931193038882,-18.847935526365962
6,-19.152750984322495,-18.847524508498974,-19.198904772218906,-18.957175634661194,-19.20842573398682,-19.20839394711285,-19.193060307627135,-19.136290005953065,-19.207894685957793,-19.15024421830576
7,-19.186620765282672,-18.960288352387046,-19.207392551798243,-18.974146136635877,-19.20842573398682,-19.208431446256853,-19.204953764485083,-19.164580589764327,-19.208477000695563,-19.177118577326592
8,-19.20477521504045,-19.153108643987025,-19.208469186928568,-18.97862783345347,-19.208453370100393,-19.208431446256853,-19.204953764485083,-19.2039037602776,-19.208477000695563,-19.205919694663024
9,-19.205253975962847,-19.153108643987025,-19.208469186928568,-18.998796033892386,-19.20848490767418,-19.20847532949149,-19.2075039927267,-19.2039037602776,-19.20847976862906,-19.207689763863925
10,-19.207737186494267,-19.19808550931002,-19.208469186928568,-19.010258044419974,-19.208501067952337,-19.208488040110616,-19.208339277767884,-19.206031998396046,-19.208493780777243,-19.208401288983325
11,-19.208408366399947,-19.204471983450404,-19.208475879842165,-19.018475632636363,-19.208501920135838,-19.20850159160707,-19.208339277767884,-19.207067107342898,-19.208501762452077,-19.208401288983325
12,-19.208408366399947,-19.208066213641313,-19.20849969908013,-19.024792998225525,-19.208502316141942,-19.20850159160707,-19.20837201150201,-19.207067107342898,-19.208502409514487,-19.208472250760767
13,-19.208498121688667,-19.20836258309492,-19.20849969908013,-19.03376213153606,-19.20850245649965,-19.20850242059818,-19.20848076411792,-19.20823397887888,-19.20850246143369,-19.20849510110876
14,-19.208498121688667,-19.20836258309492,-19.208500338708863,-19.0368922726468,-19.20850245649965,-19.208502553730185,-19.208487123989972,-19.208359799068564,-19.20850248692841,-19.20850216883217
15,-19.20850112484604,-19.208408375219463,-19.208501800141576,-19.038914398082756,-19.208502481100833,-19.208502553730185,-19.208487123989972,-19.208442576811745,-19.20850254965471,-19.20850216883217
16,-19.20850112484604,-19.208462503484643,-19.208502549162567,-19.040367052448723,-19.208502522679968,-19.208502558271586,-19.208502187720118,-19.208489024002045,-19.20850256597874,-19.20850216883217
17,-19.208502085658516,-19.208462503484643,-19.20850256171908,-19.043284118982804,-19.208502563370626,-19.20850256684629,-19.208502187720118,-19.208499200447022,-19.208502567834245,-19.20850216883217
18,-19.208502085658516,-19.208486637322313,-19.20850256171908,-19.044656225590924,-19.208502567712863,-19.208502567412648,-19.208502187720118,-19.20850018950796,-19.208502567834245,-19.208502341161253
19,-19.20850215074604,-19.208492377763495,-19.20850256325022,-19.04628217302101,-19.208502567848846,-19.208502567690104,-19.208502496113155,-19.208502150317397,-19.208502567870177,-19.208502419919384
20,-19.208502233924555,-19.20849642331533,-19.208502566914767,-19.046796143009345,-19.208502567848846,-19.208502567870195,-19.208502520084064,-19.208502150317397,-19.208502567886676,-19.208502419919384
21,-19.208502411252304,-19.208497888175287,-19.208502567418293,-19.04743247692684,-19.208502567874543,-19.20850256788017,-19.208502542555827,-19.208502437396334,-19.208502567886676,-19.208502490979964
22,-19.208502411252304,-19.208498969599965,-19.20850256761655,-19.048115592638368,-19.208502567883304,-19.20850256788129,-19.208502549913547,-19.208502510503646,-19.208502567886676,-19.208502499497424
23,-19.20850247490587,-19.208498969599965,-19.20850256761655,-19.048874796887077,-19.208502567883304,-19.208502567885052,-19.208502554373545,-19.208502510503646,-19.208502567886704,-19.208502499497424
24,-19.208502490280946,-19.2084992041956,-19.20850256761655,-19.04939794292753,-19.208502567885244,-19.208502567886626,-19.208502562070954,-19.208502545825905,-19.208502567886732,-19.208502520406654
25,-19.208502524179433,-19.20849949260379,-19.20850256782179,-19.049559200133977,-19.208502567886043,-19.208502567886708,-19.20850256299795,-19.208502563894015,-19.208502567886732,-19.20850252741353
26,-19.20850253405792,-19.208499837204926,-19.208502567868095,-19.050194424079557,-19.20850256788669,-19.208502567886736,-19.208502564257476,-19.208502564888047,-19.208502567886736,-19.2085025424527
27,-19.208502554296285,-19.208499845957355,-19.208502567881848,-19.050456142479153,-19.20850256788669,-19.208502567886736,-19.208502565420062,-19.208502566288487,-19.208502567886736,-19.208502546867624
28,-19.208502561537,-19.208499845957355,-19.20850256788463,-19.050584022515775,-19.208502567886704,-19.20850256788674,-19.20850256611129,-19.20850256780889,-19.208502567886747,-19.20850255468776
29,-19.208502563357566,-19.208499857202348,-19.208502567885645,-19.05059862621133,-19.208502567886704,-19.20850256788674,-19.208502566875314,-19.208502567877478,-19.208502567886747,-19.20850255853165
30,-19.208502567466468,-19.20849987601956,-19.208502567886736,-19.050631960741054,-19.208502567886743,-19.208502567886743,-19.20850256741247,-19.208502567880537,-19.20850256788675,-19.20850255853165
31,-19.2085025674697,-19.208499887423745,-19.208502567886736,-19.05066129664896,-19.208502567886743,-19.208502567886743,-19.208502567618915,-19.208502567882242,-19.20850256788675,-19.20850256317652
32,-19.20850256765763,-19.208499891797203,-19.208502567886736,-19.050665464200296,-19.208502567886743,-19.208502567886747,-19.20850256764959,-19.208502567885468,-19.20850256788675,-19.20850256317652
33,-19.208502567878693,-19.208499892834368,-19.208502567886736,-19.050679103232625,-19.208502567886743,-19.208502567886747,-19.208502567745843,-19.208502567885468,-19.20850256788675,-19.20850256414867
34,-19.208502567878693,-19.208499908647795,-19.20850256788674,-19.050687249395594,-19.20850256788675,-19.208502567886747,-19.208502567786574,-19.208502567886352,-19.20850256788675,-19.20850256427182
35,-19.208502567878693,-19.208499911459874,-19.208502567886743,-19.050693348673278,-19.208502567886754,-19.208502567886747,-19.208502567851003,-19.208502567886704,-19.208502567886754,-19.2085025643865
36,-19.20850256788054,-19.208499914616933,-19.208502567886743,-19.05069658802859,-19.208502567886754,-19.208502567886747,-19.208502567867335,-19.208502567886732,-19.208502567886754,-19.208502564435957
37,-19.2085025678809,-19.208499914616933,-19.208502567886747,-19.050699973690858,-19.208502567886754,-19.208502567886747,-19.208502567877947,-19.208502567886732,-19.208502567886754,-19.208502564455717
38,-19.208502567881045,-19.208499914672558,-19.208502567886754,-19.05070394761697,-19.208502567886754,-19.208502567886747,-19.208502567886693,-19.208502567886732,-19.208502567886754,-19.208502564511267
39,-19.208502567881897,-19.20849991484001,-19.208502567886754,-19.050706356426566,-19.208502567886754,-19.208502567886747,-19.208502567886693,-19.208502567886743,-19.208502567886754,-19.20850256454516
40,-19.208502567881897,-19.20849991484001,-19.208502567886754,-19.050708292288327,-19.208502567886754,-19.208502567886747,-19.20850256788671,-19.208502567886743,-19.208502567886754,-19.208502564592035
41,-19.208502567881897,-19.208499914913837,-19.208502567886754,-19.05070923613879,-19.208502567886754,-19.208502567886747,-19.20850256788672,-19.208502567886743,-19.208502567886754,-19.208502564636483
42,-19.20850256788272,-19.208499914913837,-19.208502567886754,-19.050710294313845,-19.208502567886754,-19.208502567886747,-19.20850256788672,-19.208502567886743,-19.208502567886754,-19.208502564641677
43,-19.208502567882768,-19.20849991491621,-19.208502567886754,-19.05071085625094,-19.208502567886754,-19.208502567886747,-19.20850256788672,-19.208502567886747,-19.208502567886754,-19.208502564659494
44,-19.208502567882785,-19.20849991491621,-19.208502567886754,-19.050712318001445,-19.208502567886754,-19.208502567886747,-19.208502567886725,-19.208502567886747,-19.208502567886754,-19.208502564666027
45,-19.208502567882803,-19.208499914916242,-19.208502567886754,-19.050712780430764,-19.208502567886754,-19.208502567886747,-19.208502567886725,-19.208502567886747,-19.208502567886754,-19.208502564667242
46,-19.208502567882825,-19.20849991491626,-19.208502567886754,-19.05071328048625,-19.208502567886754,-19.208502567886747,-19.208502567886725,-19.208502567886747,-19.208502567886754,-19.208502564668585
47,-19.208502567882835,-19.20849991491626,-19.208502567886754,-19.050713606220345,-19.208502567886754,-19.208502567886747,-19.208502567886725,-19.208502567886747,-19.208502567886754,-19.208502564669352
48,-19.208502567882842,-19.20849991491626,-19.208502567886754,-19.050714312206622,-19.208502567886754,-19.208502567886747,-19.208502567886732,-19.208502567886747,-19.208502567886754,-19.208502564671683
