generation,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9
0,3.9060658482195874,2.191575383447834,4.195685093617705,3.1087174475468804,1.7714170241845903,2.5605966250431504,2.9836986013826245,2.942460644940095,2.745251721810654,1.3823676031091776
1,0.03811589811889293,0.038460120504947515,0.5123019167370662,0.20216923640353857,0.3410246043674019,0.11362902582566692,0.2364500679948347,0.19711762985296533,0.20873595514705245,0.023556825133440373
2,0.03811589811889293,0.003375859396332448,0.08936985456825797,0.02409273371767684,0.0021402763146061154,0.036081481711189856,0.03368679679917763,0.004738906869338866,0.04909678685399088,0.02042262374262238
3,0.0017371655993980717,0.003375859396332448,0.0032222891827804467,0.02409273371767684,0.0021402763146061154,0.006452971648901684,0.03368679679917763,0.004738906869338866,0.019336512857347277,0.007642666710257817
4,0.0017371655993980717,0.003375859396332448,0.0032222891827804467,0.02409273371767684,0.0021402763146061154,0.006452971648901684,0.010855458497023296,0.004738906869338866,0.015195897785517776,0.007642666710257817
5,0.0017371655993980717,0.003375859396332448,0.0029633207480270762,0.015456098044066113,0.0021402763146061154,0.006452971648901684,0.005047799786915608,0.004738906869338866,0.015195897785517776,0.007642666710257817
6,0.0017371655993980717,0.0009706809348277723,0.0029633207480270762,0.015456098044066113,0.0021402763146061154,0.006452971648901684,0.005047799786915608,0.004738906869338866,0.015195897785517776,0.007642666710257817
7,0.0017371655993980717,0.0009706809348277723,0.0029633207480270762,0.015456098044066113,0.0021402763146061154,0.006452971648901684,0.005047799786915608,0.004738906869338866,0.011574150349372037,0.007642666710257817
8,0.0017371655993980717,0.0009706809348277723,0.0029633207480270762,0.015456098044066113,0.0021402763146061154,0.006452971648901684,0.003764381843919029,0.004738906869338866,0.011574150349372037,0.007642666710257817
9,0.0017371655993980717,0.0009706809348277723,0.0029633207480270762,0.006901154803266696,0.0021402763146061154,0.00539990028155346,0.003650122129809308,0.004738906869338866,0.011574150349372037,0.007642666710257817
10,0.0017371655993980717,0.0009706809348277723,0.0029633207480270762,0.006901154803266696,0.0021402763146061154,0.00539990028155346,0.003650122129809308,0.004738906869338866,0.004513129955644235,0.007642666710257817
11,0.0017371655993980717,0.0009706809348277723,0.0029633207480270762,0.006901154803266696,0.0021402763146061154,0.00539990028155346,0.003650122129809308,0.004738906869338866,0.004513129955644235,0.007642666710257817
12,0.0017371655993980717,0.0009706809348277723,0.0029633207480270762,0.006901154803266696,0.0021402763146061154,0.00539990028155346,0.003650122129809308,0.004738906869338866,0.004513129955644235,0.007642666710257817
13,0.0017371655993980717,0.0009706809348277723,0.0029633207480270762,0.006901154803266696,0.000535432276500547,0.00539990028155346,0.003650122129809308,0.004738906869338866,0.004513129955644235,0.007642666710257817
14,0.0017371655993980717,0.0009706809348277723,0.0029633207480270762,0.006901154803266696,0.000535432276500547,0.00539990028155346,0.001768017535575428,0.004738906869338866,0.004513129955644235,0.007642666710257817
15,0.0017371655993980717,0.0009706809348277723,0.0029633207480270762,0.006901154803266696,0.000535432276500547,0.00539990028155346,0.001768017535575428,0.004738906869338866,0.004513129955644235,0.007642666710257817
16,0.0017371655993980717,0.0009706809348277723,0.0029633207480270762,0.0054491256193007764,0.000535432276500547,0.00539990028155346,0.001768017535575428,0.004738906869338866,0.004513129955644235,0.007642666710257817
17,0.0010009123583079038,0.0009706809348277723,0.0029633207480270762,0.0054491256193007764,0.000535432276500547,0.00539990028155346,0.001768017535575428,0.003012488076457931,0.004513129955644235,0.007642666710257817
18,0.0010009123583079038,0.0009706809348277723,0.0029633207480270762,0.0054491256193007764,0.000535432276500547,0.00539990028155346,0.001768017535575428,0.003012488076457931,0.004513129955644235,0.007642666710257817
19,0.0010009123583079038,0.0009706809348277723,0.0029633207480270762,0.0054491256193007764,0.00037788685712003556,0.00539990028155346,0.001768017535575428,0.003012488076457931,0.004513129955644235,0.006971253880568629
20,0.0010009123583079038,0.0009706809348277723,0.0029633207480270762,0.0054491256193007764,0.00037788685712003556,0.00539990028155346,0.001768017535575428,0.003012488076457931,0.004513129955644235,0.006971253880568629
21,0.0010009123583079038,0.0009706809348277723,0.0029633207480270762,0.0054491256193007764,0.00037788685712003556,0.00539990028155346,0.001768017535575428,0.003012488076457931,0.0024867962858832193,0.006971253880568629
22,0.0010009123583079038,0.0009706809348277723,0.0029633207480270762,0.0054491256193007764,0.00037788685712003556,0.00449688148773264,0.001768017535575428,0.003012488076457931,0.0024867962858832193,0.006971253880568629
23,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0054491256193007764,0.00037788685712003556,0.00449688148773264,0.001768017535575428,0.003012488076457931,0.0024867962858832193,0.006155867990635944
24,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0054491256193007764,0.00037788685712003556,0.003738238790813586,0.001768017535575428,0.003012488076457931,0.0024867962858832193,0.006155867990635944
25,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0054491256193007764,0.00037788685712003556,0.003738238790813586,0.001768017535575428,0.003012488076457931,0.0024867962858832193,0.0023666912915243365
26,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0054491256193007764,0.00037788685712003556,0.003738238790813586,0.001768017535575428,0.003012488076457931,0.0024867962858832193,0.0023666912915243365
27,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0054491256193007764,0.00037788685712003556,0.003738238790813586,0.001768017535575428,0.003012488076457931,0.0024867962858832193,0.0023666912915243365
28,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0054491256193007764,0.00037788685712003556,0.003738238790813586,0.001768017535575428,0.003012488076457931,0.0024867962858832193,0.0023666912915243365
29,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0054491256193007764,0.00037788685712003556,0.003738238790813586,0.001768017535575428,0.003012488076457931,0.0024867962858832193,0.0023666912915243365
30,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.003738238790813586,0.001768017535575428,0.003012488076457931,0.0024867962858832193,0.0023666912915243365
31,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.003738238790813586,0.001768017535575428,0.003012488076457931,0.0024867962858832193,0.0023666912915243365
32,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.003738238790813586,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.0023666912915243365
33,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.003738238790813586,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.0023666912915243365
34,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.003738238790813586,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.0023666912915243365
35,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.003738238790813586,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.0023666912915243365
36,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.003738238790813586,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.0023666912915243365
37,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.003738238790813586,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.0023666912915243365
38,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.003738238790813586,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.0023666912915243365
39,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.003738238790813586,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.0023666912915243365
40,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0007820469068531288,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.0023666912915243365
41,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0007820469068531288,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.0023666912915243365
42,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0007820469068531288,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.0023666912915243365
43,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0007820469068531288,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.00032255319269980376
44,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0007820469068531288,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.00032255319269980376
45,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0007820469068531288,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.00032255319269980376
46,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0007820469068531288,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.00032255319269980376
47,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0007820469068531288,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.00032255319269980376
48,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0007820469068531288,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.00032255319269980376
49,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0007820469068531288,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.00032255319269980376
50,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0007820469068531288,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.00032255319269980376
51,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0007820469068531288,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.00032255319269980376
52,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0007820469068531288,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.00032255319269980376
53,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.00032255319269980376
54,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.00032255319269980376
55,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.00032255319269980376
56,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.00032255319269980376
57,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.00032255319269980376
58,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.00032255319269980376
59,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.00032255319269980376
60,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.00032255319269980376
61,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.00032255319269980376
62,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.001768017535575428,0.0014414277156906685,0.0024867962858832193,0.00032255319269980376
63,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.001768017535575428,0.0014414277156906685,0.0019464703726197463,0.00032255319269980376
64,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.001768017535575428,0.0014414277156906685,0.0019464703726197463,0.00032255319269980376
65,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.001768017535575428,0.0014414277156906685,0.0019464703726197463,0.00032255319269980376
66,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.001768017535575428,0.0014414277156906685,0.0019464703726197463,0.00032255319269980376
67,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.001768017535575428,0.0014414277156906685,0.0019464703726197463,0.00032255319269980376
68,0.0010009123583079038,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.001768017535575428,0.0014414277156906685,0.0019464703726197463,0.00032255319269980376
69,0.0005425788621775673,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0014414277156906685,0.0019464703726197463,0.00032255319269980376
70,0.0005425788621775673,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0014414277156906685,0.0019464703726197463,0.00032255319269980376
71,0.0005425788621775673,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
72,0.0005425788621775673,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
73,0.0005425788621775673,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
74,0.0005425788621775673,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
75,0.0005425788621775673,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
76,0.0005425788621775673,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
77,0.0005425788621775673,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
78,0.0005425788621775673,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
79,0.0005425788621775673,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
80,0.0005425788621775673,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
81,0.0005425788621775673,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
82,0.0005425788621775673,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
83,0.0005425788621775673,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
84,0.0005425788621775673,0.0009706809348277723,0.0026648982473713723,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
85,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
86,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
87,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
88,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
89,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
90,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
91,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
92,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
93,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
94,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
95,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
96,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
97,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
98,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
99,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
100,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0019464703726197463,0.00032255319269980376
101,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0014538204723462123,0.00032255319269980376
102,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0014538204723462123,0.00032255319269980376
103,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0014538204723462123,0.00032255319269980376
104,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0014538204723462123,0.00032255319269980376
105,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0014538204723462123,0.00032255319269980376
106,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0014538204723462123,0.00032255319269980376
107,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0014538204723462123,0.00032255319269980376
108,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0014538204723462123,0.00032255319269980376
109,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0014538204723462123,0.00032255319269980376
110,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0014538204723462123,0.00032255319269980376
111,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0014538204723462123,0.00032255319269980376
112,0.0005425788621775673,0.0009706809348277723,0.0016587489359065621,0.0010652516895928166,0.00037788685712003556,0.0006445224270703598,0.0015045159740521008,0.0008080365691189861,0.0014538204723462123,0.00032255319269980376
