generation,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9
0,0.010830741997232274,0.011869982022809367,0.009749886457986301,0.016068751150292326,0.010333925597233784,0.010121692875999455,0.00977563761429906,0.011438981147713634,0.016433267934019058,0.009797756552620163
1,0.009748725057851682,0.009744129467469997,0.009716212578027628,0.00036820647936131046,0.009716833103219524,0.0001171763465916964,0.0002203664661238891,0.009737064889103642,0.00041378117862367336,0.009715983588003407
2,0.00971645364250101,0.003970574876806299,0.009716212578027628,1.1772852525682165e-05,0.0097163716999204,7.397472026676732e-05,2.931349264545524e-06,0.009725092072192743,5.790306220881947e-05,0.009715983588003407
3,0.00971645364250101,4.1554750270955676e-05,0.009716184850082965,5.975294867732739e-06,0.0097163716999204,5.424394293185308e-06,1.6151358245841685e-06,0.009716446813635038,3.2043081831800713e-06,0.006774672322001518
4,0.00971645364250101,7.174141095245279e-06,0.009716184850082965,3.6793044982941225e-07,0.009715962192127892,2.6601720517493987e-06,1.2210507649990099e-06,0.009716446813635038,2.542595123500302e-06,0.00010556195281941072
5,0.00971645364250101,7.174141095245279e-06,0.009716072414320931,3.6793044982941225e-07,0.009715962192127892,2.6601720517493987e-06,1.4091628153245495e-07,0.00971596094675159,4.577430612329181e-08,3.611849054663274e-05
6,0.00971645364250101,3.1981366142574963e-06,0.009716072414320931,3.6793044982941225e-07,0.009715962192127892,6.915190178258257e-07,1.4091628153245495e-07,0.00971596094675159,4.577430612329181e-08,1.556850099948548e-07
7,0.009716009533002279,3.1981366142574963e-06,0.009716072414320931,7.297290849361815e-08,0.009715962192127892,3.952635430071183e-08,1.4091628153245495e-07,0.009715909878208584,4.577430612329181e-08,1.556850099948548e-07
8,0.009716009533002279,2.297673326490113e-06,0.009716072414320931,7.297290849361815e-08,0.00971594971504014,3.952635430071183e-08,1.3635860207639183e-07,0.009715909878208584,4.577430612329181e-08,1.556850099948548e-07
9,0.009716009533002279,2.297673326490113e-06,0.009716072414320931,7.297290849361815e-08,0.009715919777097182,3.952635430071183e-08,1.3635860207639183e-07,0.009715909878208584,4.577430612329181e-08,1.556850099948548e-07
10,0.009715911225764096,2.297673326490113e-06,0.00203854617271515,7.297290849361815e-08,0.009715919777097182,3.952635430071183e-08,1.3635860207639183e-07,0.009715909878208584,4.577430612329181e-08,1.556850099948548e-07
11,0.009715911225764096,2.297673326490113e-06,0.00015832817136596233,7.297290849361815e-08,0.009715919777097182,3.952635430071183e-08,1.3635860207639183e-07,0.009715909878208584,4.577430612329181e-08,1.556850099948548e-07
12,0.009715911225764096,1.915821649656202e-07,4.396185230420846e-05,7.297290849361815e-08,0.009715919777097182,3.952635430071183e-08,3.900769973697038e-08,0.009715909878208584,4.577430612329181e-08,1.556850099948548e-07
13,0.009715911225764096,1.915821649656202e-07,5.200507789127062e-06,7.297290849361815e-08,0.009715919777097182,3.952635430071183e-08,3.900769973697038e-08,0.009715909878208584,4.577430612329181e-08,1.556850099948548e-07
14,0.009715911225764096,1.915821649656202e-07,1.5102302317049343e-06,7.297290849361815e-08,0.009715919777097182,3.952635430071183e-08,3.900769973697038e-08,0.009715909878208584,4.577430612329181e-08,1.556850099948548e-07
15,0.009715911225764096,1.915821649656202e-07,1.5102302317049343e-06,7.297290849361815e-08,0.009715919777097182,3.952635430071183e-08,3.900769973697038e-08,0.009715909878208584,4.577430612329181e-08,1.556850099948548e-07
16,0.009715911225764096,1.915821649656202e-07,2.640264920583668e-07,7.297290849361815e-08,0.009715919777097182,3.952635430071183e-08,3.900769973697038e-08,0.0017335041881569868,4.577430612329181e-08,1.556850099948548e-07
17,0.009715911225764096,1.915821649656202e-07,2.640264920583668e-07,7.297290849361815e-08,0.009715915144273946,3.952635430071183e-08,3.900769973697038e-08,1.174121509461834e-07,4.577430612329181e-08,1.556850099948548e-07
18,0.009715911225764096,1.915821649656202e-07,2.640264920583668e-07,7.297290849361815e-08,0.009715915144273946,3.952635430071183e-08,3.900769973697038e-08,1.174121509461834e-07,4.577430612329181e-08,1.556850099948548e-07
