generation,run_0
0,3.2891720278124827
1,3.2891720278124827
2,3.2891720278124827
3,3.2781336689581497
4,0.6184179688322716
5,0.6184179688322716
6,0.6184179688322716
7,0.6184179688322716
8,0.6184179688322716
9,0.6184179688322716
10,0.6184179688322716
11,0.6184179688322716
12,0.6184179688322716
13,0.6184179688322716
14,0.6184179688322716
15,0.4229264460093231
16,0.4229264460093231
17,0.02080527485111133
18,0.02080527485111133
19,0.02080527485111133
20,0.02080527485111133
21,0.02080527485111133
22,0.02080527485111133
23,0.02080527485111133
24,0.02080527485111133
25,0.02080527485111133
26,0.02080527485111133
27,0.02080527485111133
28,0.02080527485111133
29,0.02080527485111133
30,0.02080527485111133
31,0.02080527485111133
32,0.02080527485111133
33,0.02080527485111133
34,0.02080527485111133
35,0.013914695264135675
36,0.013914695264135675
37,0.01254927277315577
38,0.0072720885152890245
39,0.0072720885152890245
40,0.0072720885152890245
41,0.0072720885152890245
42,0.0072720885152890245
43,0.0072720885152890245
44,0.0072720885152890245
45,0.0072720885152890245
46,0.0072720885152890245
47,0.0072720885152890245
48,0.0072720885152890245
49,0.0072720885152890245
50,0.0072720885152890245
51,0.0072720885152890245
52,0.0072720885152890245
53,0.0072720885152890245
54,0.0072720885152890245
55,0.0072720885152890245
56,0.0072720885152890245
57,0.0072720885152890245
58,0.0072720885152890245
59,0.0072720885152890245
60,0.0072720885152890245
61,0.0072720885152890245
62,0.0072720885152890245
63,0.00021009348821917527
64,0.00021009348821917527
65,0.00021009348821917527
66,0.00021009348821917527
67,0.00021009348821917527
68,0.00021009348821917527
69,0.00021009348821917527
70,0.00021009348821917527
71,0.00021009348821917527
72,0.00021009348821917527
73,0.00021009348821917527
74,0.00021009348821917527
75,0.00021009348821917527
76,0.00021009348821917527
77,0.00021009348821917527
78,0.00021009348821917527
79,0.00021009348821917527
80,0.00021009348821917527
81,0.00021009348821917527
82,0.00021009348821917527
83,0.00021009348821917527
84,0.00021009348821917527
85,0.00021009348821917527
86,0.00021009348821917527
87,0.00021009348821917527
88,0.00021009348821917527
89,0.00021009348821917527
90,0.00021009348821917527
91,0.00021009348821917527
92,0.00021009348821917527
93,0.00021009348821917527
94,0.00021009348821917527
95,0.00021009348821917527
96,0.00021009348821917527
97,6.401136326807722e-05
98,6.401136326807722e-05
99,6.401136326807722e-05
100,6.401136326807722e-05
101,6.401136326807722e-05
102,6.401136326807722e-05
103,6.401136326807722e-05
104,6.401136326807722e-05
105,6.401136326807722e-05
106,6.401136326807722e-05
107,6.401136326807722e-05
108,6.401136326807722e-05
109,6.401136326807722e-05
110,6.401136326807722e-05
111,6.401136326807722e-05
112,6.401136326807722e-05
113,6.401136326807722e-05
114,6.401136326807722e-05
115,6.401136326807722e-05
116,6.401136326807722e-05
117,6.401136326807722e-05
118,6.401136326807722e-05
119,6.401136326807722e-05
120,2.9530934758929732e-05
121,2.9530934758929732e-05
122,2.9530934758929732e-05
123,2.9530934758929732e-05
124,2.9530934758929732e-05
125,2.9530934758929732e-05
126,2.9530934758929732e-05
127,2.9530934758929732e-05
128,2.9530934758929732e-05
129,2.9530934758929732e-05
130,2.9530934758929732e-05
131,2.9530934758929732e-05
132,2.9530934758929732e-05
133,2.9530934758929732e-05
134,2.9530934758929732e-05
135,2.9530934758929732e-05
136,2.9530934758929732e-05
137,2.9530934758929732e-05
138,2.9530934758929732e-05
139,2.9530934758929732e-05
140,2.9530934758929732e-05
141,2.9530934758929732e-05
142,2.9530934758929732e-05
143,2.9530934758929732e-05
144,2.9530934758929732e-05
145,2.9530934758929732e-05
146,2.9530934758929732e-05
147,2.9530934758929732e-05
148,2.9530934758929732e-05
149,2.9530934758929732e-05
150,2.9530934758929732e-05
151,2.9530934758929732e-05
152,2.9530934758929732e-05
153,2.9530934758929732e-05
154,2.9530934758929732e-05
155,2.9530934758929732e-05
156,2.9530934758929732e-05
157,2.9530934758929732e-05
158,2.9530934758929732e-05
159,2.9530934758929732e-05
160,2.9530934758929732e-05
161,2.9530934758929732e-05
162,2.9530934758929732e-05
163,2.9530934758929732e-05
164,2.9530934758929732e-05
165,2.9530934758929732e-05
166,2.9530934758929732e-05
167,2.9530934758929732e-05
168,2.9530934758929732e-05
169,2.9530934758929732e-05
170,2.9530934758929732e-05
171,2.9530934758929732e-05
172,2.9530934758929732e-05
173,2.9530934758929732e-05
174,2.9530934758929732e-05
175,2.9530934758929732e-05
176,2.9530934758929732e-05
177,2.9530934758929732e-05
178,2.9530934758929732e-05
179,2.9530934758929732e-05
180,2.9530934758929732e-05
181,2.9530934758929732e-05
182,2.9530934758929732e-05
183,2.9530934758929732e-05
184,2.9530934758929732e-05
185,2.9530934758929732e-05
186,2.9530934758929732e-05
187,2.9530934758929732e-05
188,2.9530934758929732e-05
189,2.9530934758929732e-05
190,2.9530934758929732e-05
191,2.9530934758929732e-05
192,2.9530934758929732e-05
193,2.9530934758929732e-05
194,2.9530934758929732e-05
195,2.9530934758929732e-05
196,2.9530934758929732e-05
197,2.9530934758929732e-05
198,2.9530934758929732e-05
199,2.9530934758929732e-05
200,2.9530934758929732e-05
201,2.9530934758929732e-05
202,2.9530934758929732e-05
203,2.9530934758929732e-05
204,2.9530934758929732e-05
205,2.9530934758929732e-05
206,2.9530934758929732e-05
207,2.9530934758929732e-05
208,2.9530934758929732e-05
209,2.9530934758929732e-05
210,2.9530934758929732e-05
211,2.9530934758929732e-05
212,2.9530934758929732e-05
213,2.9530934758929732e-05
214,2.9530934758929732e-05
215,2.9530934758929732e-05
216,2.9530934758929732e-05
217,2.9530934758929732e-05
218,2.9530934758929732e-05
219,2.9530934758929732e-05
220,2.9530934758929732e-05
221,2.9530934758929732e-05
222,2.9530934758929732e-05
223,2.9530934758929732e-05
224,2.9530934758929732e-05
225,2.9530934758929732e-05
226,2.9530934758929732e-05
227,2.9530934758929732e-05
228,2.9530934758929732e-05
229,2.9530934758929732e-05
230,2.9530934758929732e-05
231,2.9530934758929732e-05
232,2.9530934758929732e-05
233,2.9530934758929732e-05
234,2.9530934758929732e-05
235,2.9530934758929732e-05
236,2.9530934758929732e-05
237,2.9530934758929732e-05
238,2.9530934758929732e-05
239,2.9530934758929732e-05
240,2.9530934758929732e-05
241,2.9530934758929732e-05
242,2.9530934758929732e-05
243,2.9530934758929732e-05
244,2.9530934758929732e-05
245,2.9530934758929732e-05
246,2.9530934758929732e-05
247,2.9530934758929732e-05
248,2.9530934758929732e-05
249,2.9530934758929732e-05
250,2.9530934758929732e-05
251,2.9530934758929732e-05
252,2.9530934758929732e-05
253,2.9530934758929732e-05
254,2.9530934758929732e-05
255,2.9530934758929732e-05
256,2.9530934758929732e-05
257,2.9530934758929732e-05
258,2.9530934758929732e-05
259,2.9530934758929732e-05
260,2.9530934758929732e-05
261,2.9530934758929732e-05
262,2.9530934758929732e-05
263,2.9530934758929732e-05
264,2.9530934758929732e-05
265,2.9530934758929732e-05
266,2.9530934758929732e-05
267,2.9530934758929732e-05
268,2.9530934758929732e-05
269,2.9530934758929732e-05
270,2.9530934758929732e-05
271,2.9530934758929732e-05
272,2.9530934758929732e-05
273,2.9530934758929732e-05
274,2.9530934758929732e-05
275,2.9530934758929732e-05
276,2.9530934758929732e-05
277,2.9530934758929732e-05
278,2.9530934758929732e-05
279,2.9530934758929732e-05
280,2.9530934758929732e-05
281,2.9530934758929732e-05
282,2.9530934758929732e-05
283,2.9530934758929732e-05
284,2.9530934758929732e-05
285,2.9530934758929732e-05
286,2.9530934758929732e-05
287,2.9530934758929732e-05
288,2.9530934758929732e-05
289,2.9530934758929732e-05
290,2.9530934758929732e-05
291,2.9530934758929732e-05
292,2.9530934758929732e-05
293,2.9530934758929732e-05
294,2.9530934758929732e-05
295,2.9530934758929732e-05
296,2.9530934758929732e-05
297,2.9530934758929732e-05
298,2.9530934758929732e-05
299,2.9530934758929732e-05
300,2.9530934758929732e-05
301,2.9530934758929732e-05
302,2.9530934758929732e-05
303,2.9530934758929732e-05
304,2.9530934758929732e-05
305,2.9530934758929732e-05
306,2.9530934758929732e-05
307,2.9530934758929732e-05
308,2.9530934758929732e-05
309,2.9530934758929732e-05
310,2.9530934758929732e-05
311,2.9530934758929732e-05
312,2.9530934758929732e-05
313,2.9530934758929732e-05
