generation,run_0
0,20.13301448216558
1,20.13301448216558
2,17.990679654886936
3,17.990679654886936
4,17.990679654886936
5,17.990679654886936
6,17.990679654886936
7,17.990679654886936
8,17.990679654886936
9,17.990679654886936
10,17.990679654886936
11,17.990679654886936
12,17.990679654886936
13,17.990679654886936
14,17.990679654886936
15,17.990679654886936
16,17.990679654886936
17,17.990679654886936
18,17.990679654886936
19,17.990679654886936
20,17.990679654886936
21,17.990679654886936
22,17.990679654886936
23,17.990679654886936
24,17.990679654886936
25,17.990679654886936
26,17.965508182185694
27,17.82692233559924
28,17.82692233559924
29,17.82692233559924
30,17.781991326936307
31,17.781991326936307
32,17.692423895717432
33,17.69091189806631
34,17.641517322251893
35,17.635226714519256
36,17.635226714519256
37,17.523181914626978
38,17.523181914626978
39,17.523181914626978
40,17.523181914626978
41,17.46196756472364
42,17.280293390851316
43,17.280293390851316
44,17.280293390851316
45,17.280293390851316
46,16.940641844397124
47,16.940641844397124
48,16.940641844397124
49,16.93150433356585
50,16.896850097831827
51,16.896850097831827
52,16.896850097831827
53,16.896850097831827
54,16.896850097831827
55,16.896850097831827
56,16.74012004683097
57,16.74012004683097
58,16.51790647700254
59,16.51790647700254
60,16.51790647700254
61,16.51790647700254
62,16.51790647700254
63,16.51790647700254
64,16.50250039567933
65,16.490135796938645
66,16.445662774684514
67,16.378561024172118
68,16.378561024172118
69,16.205787161361382
70,16.200045089657586
71,16.200045089657586
72,16.200045089657586
73,16.136022372775027
74,16.11526024381839
75,16.059992213056322
76,15.954996211853906
77,15.954996211853906
78,15.954996211853906
79,15.841466853217833
80,15.7203785343344
81,15.7203785343344
82,15.7203785343344
83,15.607149638618733
84,15.607149638618733
85,15.607149638618733
86,15.607149638618733
87,15.607149638618733
88,15.607149638618733
89,15.551404784400242
90,15.551404784400242
91,15.472521937835829
92,15.175346219328155
93,15.175346219328155
94,15.175346219328155
95,15.175346219328155
96,15.175346219328155
97,15.175346219328155
98,15.16101784889021
99,15.16101784889021
100,15.13568078611608
101,15.13568078611608
102,15.13568078611608
103,15.107716276684183
104,15.004737851968668
105,14.993012882566347
106,14.993012882566347
107,14.993012882566347
108,14.909412876993775
109,14.812534330241752
110,14.785280684936733
111,14.785280684936733
112,14.785280684936733
113,14.681396911244523
114,14.637322350245325
115,14.417283909711998
116,14.417283909711998
117,14.417283909711998
118,14.417283909711998
119,14.417283909711998
120,14.417283909711998
121,14.364096459194942
122,14.364096459194942
123,14.348819530763585
124,14.348819530763585
125,14.348819530763585
126,14.317734352558997
127,14.29498534725858
128,14.23691561025906
129,14.23691561025906
130,14.23691561025906
131,14.095524179515602
132,14.095524179515602
133,14.009189408420008
134,14.009189408420008
135,14.00163987479727
136,13.935787742754666
137,13.826186994343812
138,13.826186994343812
139,13.826186994343812
140,13.826186994343812
141,13.826186994343812
142,13.826186994343812
143,13.74145075081926
144,13.74145075081926
145,13.74145075081926
146,13.74145075081926
147,13.628491989060906
148,13.386509176542232
149,13.386509176542232
150,13.386509176542232
151,13.369699055127144
152,13.106965741251559
153,13.106965741251559
154,13.106965741251559
155,13.106965741251559
156,12.937543340068508
157,12.937543340068508
158,12.937543340068508
159,12.937543340068508
160,12.937543340068508
161,12.937543340068508
162,12.937543340068508
163,12.937543340068508
164,12.937543340068508
165,12.937543340068508
166,12.937543340068508
167,12.937543340068508
168,12.937543340068508
169,12.937543340068508
170,12.86517977846805
171,12.70791142821193
172,12.70791142821193
173,12.70791142821193
174,12.70791142821193
175,12.498654168469308
176,12.498654168469308
177,12.498654168469308
178,12.498654168469308
179,12.498654168469308
180,12.498654168469308
181,12.498654168469308
182,12.498654168469308
183,12.498654168469308
184,12.498654168469308
185,12.452395671655411
186,12.426626062009136
187,12.426626062009136
188,12.426626062009136
189,12.294355576146227
190,12.294355576146227
191,12.272172198918447
192,12.244950354265711
193,12.181915562311136
194,11.990269660111545
195,11.990269660111545
196,11.990269660111545
197,11.951013469545707
198,11.7897766521937
199,11.7897766521937
200,11.7897766521937
201,11.7897766521937
202,11.7897766521937
203,11.741811853562062
204,11.718887064380754
205,11.718887064380754
206,11.718887064380754
207,11.714284025336658
208,11.642684729751517
209,11.590915389986675
210,11.55509994549983
211,11.316280351972237
212,11.316280351972237
213,11.22299901869193
214,11.221144526721133
215,11.173589390813852
216,11.129170064588925
217,10.88054009764323
218,10.88054009764323
219,10.842937585592376
220,10.824594692470574
221,10.780206456635113
222,10.516145917471516
223,10.516145917471516
224,10.516145917471516
225,10.478930984656591
226,10.274851162566465
227,10.274851162566465
228,10.068013807564512
229,9.975413550331105
230,9.975413550331105
231,9.975413550331105
232,9.975413550331105
233,9.669458470401093
234,9.669458470401093
235,9.664237617105144
236,9.664237617105144
237,9.564728007840332
238,9.564728007840332
239,9.37529255131211
240,9.37529255131211
241,9.245683486567303
242,9.145282343162021
243,9.145282343162021
244,9.145282343162021
245,9.044550870212316
246,8.977482117309357
247,8.977482117309357
248,8.977482117309357
249,8.977482117309357
250,8.977482117309357
251,8.93265469337426
252,8.93265469337426
253,8.895065498163987
254,8.745544371773926
255,8.661236259550595
256,8.661236259550595
257,8.661236259550595
258,8.661236259550595
259,8.661236259550595
260,8.661236259550595
261,8.661236259550595
262,8.58058544794601
263,8.58058544794601
