gen,best,mean,entropy,t,noise,alpha,stagn,accept_rate,succ_rand1,succ_current_pc,succ_current_rand
47,0.0004770311129718152,0.08786790622462197,0.18987013826430546,0.85,0.009552730489428788,0.2494037122395386,11,0.0,1,21,10
48,0.0004770311129718152,5.043255759914471,0.7157448032878143,0.85,0.009542706637918369,0.2494037122395386,12,0.0,1,21,10
49,0.0004770311129718152,5.634451452467169,0.23738861718482768,0.85,0.00953268278640795,0.2494037122395386,13,0.0,1,21,10
50,0.0004770311129718152,8.76409647673074,0.20341683970947852,0.85,0.009522658934897532,0.2494037122395386,14,0.0,1,21,10
51,0.0004770311129718152,5.383765435224606,0.2978936065704718,0.85,0.009512635083387115,0.2494037122395386,15,0.0,1,21,10
52,0.0004770311129718152,1.429598899102594,0.30904900332711044,0.85,0.009502611231876696,0.2494037122395386,16,0.0,1,21,10
53,0.0004770311129718152,7.632464241366112,0.2418754845184171,0.85,0.009492587380366277,0.2494037122395386,17,0.0,1,21,10
54,0.0004770311129718152,1.0016629684034384,0.3401137307000608,0.85,0.009482563528855858,0.2494037122395386,18,0.0,1,21,10
55,0.0004770311129718152,4.764829068718047,0.277581110364486,0.85,0.00947253967734544,0.2494037122395386,19,0.0,1,21,10
56,0.0004770311129718152,10.595612759546201,0.2641724133495076,0.85,0.009462515825835023,0.2494037122395386,20,0.0,1,21,10
57,0.0004770311129718152,0.256170517890243,0.3053247161979877,0.85,0.009452491974324602,0.2494037122395386,21,0.0,1,21,10
58,0.0004770311129718152,10.397458699489205,0.5501563952763222,0.85,0.009442468122814185,0.2494037122395386,22,0.0,1,21,10
59,0.0004770311129718152,5.372127885801359,0.2890799878754195,0.85,0.009432444271303766,0.2494037122395386,23,0.0,1,21,10
60,0.0004770311129718152,7.83829778172482,0.17026724429124296,0.85,0.014133630629690024,0.2494037122395386,24,0.0,1,21,10
61,0.0004770311129718152,4.106928647179711,0.222036747157597,0.85,0.009412396568282931,0.2494037122395386,25,0.0,1,21,10
