gen,best,mean,entropy,t,noise,alpha,stagn,accept_rate,succ_rand1,succ_current_pc,succ_current_rand
68,1.1350816175870193e-08,0.048726655428126084,0.2488673114706282,0.85,0.009320000528948035,0.24999998581147978,58,0.0,1,4,19
69,1.1350816175870193e-08,0.06727119822225841,0.18850658876201734,0.85,0.009310000528380494,0.24999998581147978,59,0.0,1,4,19
70,1.1350816175870193e-08,0.027256662933163242,0.2356464876079144,0.85,0.009300000527812952,0.24999998581147978,60,0.0,1,4,19
71,1.1350816175870193e-08,0.009688273530322327,0.1921761720985581,0.85,0.009290000527245414,0.24999998581147978,61,0.0,1,4,19
72,1.1350816175870193e-08,0.08706939379273414,0.2818295841581271,0.85,0.009280000526677872,0.24999998581147978,62,0.0,1,4,19
73,1.1350816175870193e-08,0.024486651791093907,0.22574047240909145,0.85,0.009270000526110331,0.24999998581147978,63,0.0,1,4,19
74,1.1350816175870193e-08,0.043851797400185445,0.13675044125516844,0.85,0.013890000788314186,0.24999998581147978,64,0.0,1,4,19
75,1.1350816175870193e-08,0.06731220130853935,0.15851700506898886,0.85,0.013875000787462876,0.24999998581147978,65,0.0,1,4,19
76,1.1350816175870193e-08,0.06518396053413816,0.2332362403840309,0.85,0.009240000524407708,0.24999998581147978,66,0.0,1,4,19
77,1.1350816175870193e-08,0.05636772587618482,0.16774461687558062,0.85,0.013845000785760252,0.24999998581147978,67,0.0,1,4,19
78,1.1350816175870193e-08,0.05082680558483003,0.19683992201576203,0.85,0.009220000523272627,0.24999998581147978,68,0.0,1,4,19
79,1.1350816175870193e-08,0.034094837221273794,0.21639611937443531,0.85,0.009210000522705087,0.24999998581147978,69,0.0,1,4,19
80,1.1350816175870193e-08,0.058552605977123015,0.13258377513851885,0.85,0.013800000783206317,0.24999998581147978,70,0.0,1,4,19
81,1.1350816175870193e-08,0.018090482037538,0.1885065891001505,0.85,0.009190000521570004,0.24999998581147978,71,0.0,1,4,19
82,1.1350816175870193e-08,0.08260644780840963,0.0762275899947446,0.85,0.013770000781503696,0.24999998581147978,72,0.0,1,4,19
83,1.1350816175870193e-08,0.06935545067009219,0.24397982098268362,0.85,0.009170000520434924,0.24999998581147978,73,0.0,1,4,19
84,1.1350816175870193e-08,0.06170717966097487,0.23981315431873848,0.85,0.009160000519867382,0.24999998581147978,74,0.0,1,4,19
85,1.1350816175870193e-08,0.03447081161503178,0.19267325573227764,0.85,0.009150000519299841,0.24999998581147978,75,0.0,1,4,19
86,1.1350816175870193e-08,0.06827061585026487,0.10760048558785658,0.85,0.01371000077809845,0.24999998581147978,76,0.0,1,4,19
87,1.1350816175870193e-08,0.0324112551822364,0.2275546951557446,0.85,0.00913000051816476,0.24999998581147978,77,0.0,1,4,19
88,1.1350816175870193e-08,0.07416036850301884,0.22682460318227649,0.85,0.00912000051759722,0.24999998581147978,78,0.0,1,4,19
89,1.1350816175870193e-08,0.06912247189800864,0.24162737737870613,0.85,0.009110000517029678,0.24999998581147978,79,0.0,1,4,19
90,1.1350816175870193e-08,0.04363278791233756,0.2481464876863208,0.85,0.009100000516462137,0.24999998581147978,80,0.0,1,4,19
91,1.1350816175870193e-08,0.06339804733878203,0.1826548641547505,0.85,0.009090000515894597,0.24999998581147978,81,0.0,1,4,19
92,1.1350816175870193e-08,0.07605043423448919,0.22490290689384626,0.85,0.009080000515327057,0.24999998581147978,82,0.0,1,4,19
93,1.1350816175870193e-08,0.05417317055764101,0.31131416028938563,0.85,0.009070000514759514,0.24999998581147978,83,0.0,1,4,19
94,1.1350816175870193e-08,0.04184997923885545,0.15851700546715913,0.85,0.013590000771287962,0.24999998581147978,84,0.0,1,4,19
95,1.1350816175870193e-08,0.06120761909804145,0.15182771524661284,0.85,0.01357500077043665,0.24999998581147978,85,0.0,1,4,19
96,1.1350816175870193e-08,0.05090258148950575,0.20419659752559602,0.85,0.009040000513056893,0.24999998581147978,86,0.0,1,4,19
97,1.1350816175870193e-08,0.08914666317076346,0.1777062947554397,0.85,0.013545000768734028,0.24999998581147978,87,0.0,1,4,19
98,1.1350816175870193e-08,0.042341651523143946,0.31214670743148515,0.85,0.00902000051192181,0.24999998581147978,88,0.0,1,4,19
99,1.1350816175870193e-08,0.034615833487746675,0.1976774872443463,0.85,0.00901000051135427,0.24999998581147978,89,0.0,1,4,19
100,1.1350816175870193e-08,0.087749437363189,0.11333983467871846,0.85,0.013500000766180095,0.24999998581147978,90,0.0,1,4,19
101,1.1350816175870193e-08,0.02625936691934946,0.27845314492032,0.85,0.008990000510219188,0.24999998581147978,91,0.0,1,4,19
102,1.1350816175870193e-08,0.04673436365722431,0.10654221957302874,0.85,0.01347000076447747,0.24999998581147978,92,0.0,1,4,19
103,1.1350816175870193e-08,0.049101079798370924,0.1393277156612781,0.85,0.013455000763626162,0.24999998581147978,93,0.0,1,4,19
104,1.1350816175870193e-08,0.053079953113030556,0.17770629518604908,0.85,0.013440000762774849,0.24999998581147978,94,0.0,1,4,19
105,1.1350816175870193e-08,0.059483753141493574,0.1686945578847862,0.85,0.013425000761923538,0.24999998581147978,95,0.0,1,4,19
106,1.1350816175870193e-08,0.06772835777295293,0.21252993093258074,0.85,0.008940000507381484,0.24999998581147978,96,0.0,1,4,19
107,1.1350816175870193e-08,0.04563505951216065,0.2356464875675679,0.85,0.008930000506813944,0.24999998581147978,97,0.0,1,4,19
108,1.1350816175870193e-08,0.08340914373351421,0.14766104859966195,0.85,0.013380000759369605,0.24999998581147978,98,0.0,1,4,19
109,1.1350816175870193e-08,0.035001712226806,0.33939436688660896,0.85,0.008910000505678861,0.24999998581147978,99,0.0,1,4,19
110,1.1350816175870193e-08,0.05109936423934191,0.14850067625934563,0.85,0.013350000757666982,0.24999998581147978,100,0.0,1,4,19
111,1.1350816175870193e-08,0.09477994209099995,0.24106307605081398,0.85,0.00889000050454378,0.24999998581147978,101,0.0,1,4,19
112,1.1350816175870193e-08,0.0350181308961642,0.2785132613192407,0.85,0.00888000050397624,0.24999998581147978,102,0.0,1,4,19
113,1.1350816175870193e-08,0.06119205689509306,0.11333983496446916,0.85,0.013305000755113048,0.24999998581147978,103,0.0,1,4,19
114,1.1350816175870193e-08,0.08967667248839624,0.2034735494401841,0.85,0.008860000502841157,0.24999998581147978,104,0.0,1,4,19
115,1.1350816175870193e-08,0.05152557962774687,0.3079800408005035,0.85,0.008850000502273617,0.24999998581147978,105,0.0,1,4,19
116,1.1350816175870193e-08,0.051192510888446,0.1678002795099834,0.85,0.013260000752559115,0.24999998581147978,106,0.0,1,4,19
117,1.1350816175870193e-08,0.070597651371964,0.1885065889272257,0.85,0.008830000501138536,0.24999998581147978,107,0.0,1,4,19
118,1.1350816175870193e-08,0.06693199231171827,0.2716924938302357,0.85,0.008820000500570994,0.24999998581147978,108,0.0,1,4,19
119,1.1350816175870193e-08,0.07749659766929691,0.32397619767449637,0.85,0.008810000500003454,0.24999998581147978,109,0.0,1,4,19
120,1.1350816175870193e-08,0.051774965335575164,0.34246446437031464,0.85,0.008800000499435913,0.24999998581147978,110,0.0,1,4,19
121,1.1350816175870193e-08,0.0684188619478036,0.20341683626842014,0.85,0.008790000498868373,0.24999998581147978,111,0.0,1,4,19
122,1.1350816175870193e-08,0.026770164050320466,0.359078764132765,0.85,0.00878000049830083,0.24999998581147978,112,0.0,1,4,19
123,1.1350816175870193e-08,0.05660127276119809,0.15007335877048272,0.85,0.013155000746599935,0.24999998581147978,113,0.0,1,4,19
124,1.1350816175870193e-08,0.0866731552293087,0.19267325540866972,0.85,0.00876000049716575,0.24999998581147978,114,0.0,1,4,19
125,1.1350816175870193e-08,0.10809987605648114,0.25538642192928196,0.85,0.00875000049659821,0.24999998581147978,115,0.0,1,4,19
126,1.1350816175870193e-08,0.04562910360740197,0.333694209879783,0.8492,0.008740000496030667,0.24999998581147978,116,0.0,1,4,19
127,1.1350816175870193e-08,0.06987101604395811,0.1434397314318986,0.85,0.013095000743194689,0.24999998581147978,117,0.0,1,4,19
128,1.1350816175870193e-08,0.05589176417206951,0.2960794050998355,0.8475999999999999,0.008720000494895587,0.24999998581147978,118,0.0,1,4,19
129,1.1350816175870193e-08,0.0755526999868185,0.22755469516186272,0.8467999999999999,0.008710000494328046,0.24999998581147978,119,0.0,1,4,19
130,1.1350816175870193e-08,0.06753011205106088,0.24475958236312462,0.8459999999999999,0.008700000493760504,0.24999998581147978,120,0.0,1,4,19
131,1.1350816175870193e-08,0.02553664807367423,0.1851774874748963,0.8452000000000001,0.008690000493192964,0.24999998581147978,121,0.0,1,4,19
132,1.1350816175870193e-08,0.08309122905050534,0.19014885502866502,0.8444,0.008680000492625423,0.24999998581147978,122,0.0,1,4,19
133,1.1350816175870193e-08,0.06082333599704422,0.28841927673397333,0.8436,0.008670000492057883,0.24999998581147978,123,0.0,1,4,19
134,1.1350816175870193e-08,0.08123136614039397,0.278883240455056,0.8428,0.00866000049149034,0.24999998581147978,124,0.0,1,4,19
135,1.1350816175870193e-08,0.06975569019888914,0.2249607108140342,0.842,0.0086500004909228,0.24999998581147978,125,0.0,1,4,19
136,1.1350816175870193e-08,0.05122328904683078,0.21838379669915303,0.8412,0.00864000049035526,0.24999998581147978,126,0.0,1,4,19
137,1.1350816175870193e-08,0.05384557557967758,0.22056278587744574,0.8403999999999999,0.00863000048978772,0.24999998581147978,127,0.0,1,4,19
138,1.1350816175870193e-08,0.07197479094172475,0.15851700517971068,0.85,0.012930000733830268,0.24999998581147978,128,0.0,1,4,19
139,1.1350816175870193e-08,0.03865798887456622,0.22755469527028743,0.8388,0.008610000488652637,0.24999998581147978,129,0.0,1,4,19
140,1.1350816175870193e-08,0.084142804233256,0.2333406353508186,0.838,0.008600000488085097,0.24999998581147978,130,0.0,1,4,19
141,1.1350816175870193e-08,0.050890157404564804,0.28425261015645115,0.8371999999999999,0.008590000487517556,0.24999998581147978,131,0.0,1,4,19
142,1.1350816175870193e-08,0.051070635887617746,0.17353962837994305,0.85,0.012870000730425024,0.24999998581147978,132,0.0,1,4,19
143,1.1350816175870193e-08,0.07665273923072893,0.1992501697196265,0.8355999999999999,0.008570000486382474,0.24999998581147978,133,0.0,1,4,19
144,1.1350816175870193e-08,0.07550185587319883,0.2832074053471809,0.8347999999999999,0.008560000485814933,0.24999998581147978,134,0.0,1,4,19
145,1.1350816175870193e-08,0.07471256588196118,0.25647982081166215,0.834,0.008550000485247393,0.24999998581147978,135,0.0,1,4,19
146,1.1350816175870193e-08,0.049850038168937946,0.25466559789128795,0.8331999999999999,0.008540000484679853,0.24999998581147978,136,0.0,1,4,19
147,1.1350816175870193e-08,0.05793914391411144,0.16257335871471973,0.85,0.012795000726168465,0.24999998581147978,137,0.0,1,4,19
148,1.1350816175870193e-08,0.0774588007092549,0.19267325548624656,0.8315999999999999,0.00852000048354477,0.24999998581147978,138,0.0,1,4,19
149,1.1350816175870193e-08,0.07590845186991316,0.25720064479781674,0.8307999999999999,0.00851000048297723,0.24999998581147978,139,0.0,1,4,19
150,1.1350816175870193e-08,0.04397259372545201,0.2530929155587693,0.8299999999999998,0.00850000048240969,0.24999998581147978,140,0.0,1,4,19
151,1.1350816175870193e-08,0.06023672954023183,0.1626836721076548,0.85,0.01273500072276322,0.24999998581147978,141,0.0,1,4,19
152,1.1350816175870193e-08,0.08268315335366906,0.22912737736984065,0.8284,0.008480000481274607,0.24999998581147978,142,0.0,1,4,19
153,1.1350816175870193e-08,0.044253140156525636,0.24397982100701124,0.8276,0.008470000480707066,0.24999998581147978,143,0.0,1,4,19
154,1.1350816175870193e-08,0.04254370922285676,0.21264444780382152,0.8268,0.008460000480139526,0.24999998581147978,144,0.0,1,4,19
155,1.1350816175870193e-08,0.02979092111397052,0.16268367197052808,0.85,0.012675000719357975,0.24999998581147978,145,0.0,1,4,19
156,1.1350816175870193e-08,0.06694455664458925,0.12841710810959112,0.85,0.012660000718506665,0.24999998581147978,146,0.0,1,4,19
157,1.1350816175870193e-08,0.06540856669523072,0.23824047200028706,0.8243999999999999,0.008430000478436903,0.24999998581147978,147,0.0,1,4,19
158,1.1350816175870193e-08,0.10351252469075775,0.26577274785914445,0.8236,0.008420000477869363,0.24999998581147978,148,0.0,1,4,19
159,1.1350816175870193e-08,0.07015403660925706,0.33726151220303285,0.8228,0.00841000047730182,0.24999998581147978,149,0.0,1,4,19
160,1.1350816175870193e-08,0.03445024897369099,0.30608246364639596,0.822,0.00840000047673428,0.24999998581147978,150,0.0,1,4,19
161,1.1350816175870193e-08,0.06098668567275887,0.11750650160931073,0.85,0.012585000714250108,0.24999998581147978,151,0.0,1,4,19
162,1.1350816175870193e-08,0.06874214927077674,0.21838379672254885,0.8203999999999999,0.0083800004755992,0.24999998581147978,152,0.0,1,4,19
163,1.1350816175870193e-08,0.06786882931081178,0.30029966765815624,0.8195999999999999,0.008370000475031659,0.24999998581147978,153,0.0,1,4,19
164,1.1350816175870193e-08,0.0590718501341941,0.22906957354200566,0.8187999999999999,0.008360000474464117,0.24999998581147978,154,0.0,1,4,19
165,1.1350816175870193e-08,0.05063945653800535,0.1992501697278968,0.818,0.008350000473896576,0.24999998581147978,155,0.0,1,4,19
166,1.1350816175870193e-08,0.0749480380867773,0.15851700542069452,0.85,0.012510000709993554,0.24999998581147978,156,0.0,1,4,19
167,1.1350816175870193e-08,0.08543078528062838,0.26336250047590015,0.8163999999999999,0.008330000472761495,0.24999998581147978,157,0.0,1,4,19
168,1.1350816175870193e-08,0.0664164603638103,0.28491331781774093,0.8155999999999999,0.008320000472193953,0.24999998581147978,158,0.0,1,4,19
169,1.1350816175870193e-08,0.059682264682946226,0.27205308815337587,0.8147999999999999,0.008310000471626413,0.24999998581147978,159,0.0,1,4,19
170,1.1350816175870193e-08,0.03475995865495408,0.2568400503874867,0.8139999999999998,0.008300000471058873,0.24999998581147978,160,0.0,1,4,19
171,1.1350816175870193e-08,0.04864644223737213,0.10237555327891268,0.85,0.012435000705736998,0.24999998581147978,161,0.0,1,4,19
172,1.1350816175870193e-08,0.0859919046310849,0.16937296185495285,0.85,0.012420000704885687,0.24999998581147978,162,0.0,1,4,19
173,1.1350816175870193e-08,0.07164940826930705,0.28425261011987507,0.8116,0.00827000046935625,0.24999998581147978,163,0.0,1,4,19
174,1.1350816175870193e-08,0.07194621383305178,0.23407380538738878,0.8108000000000001,0.00826000046878871,0.24999998581147978,164,0.0,1,4,19
175,8.033333276369348e-09,0.04316201364187941,0.352953145479433,0.8099999999999999,0.008250000468221169,0.24999998581147978,0,0.0,1,4,19
176,8.033333276369348e-09,0.06586537345355703,0.139327715626553,0.85,0.012360000496459998,0.24999998995833342,1,0.0,1,4,19
177,8.033333276369348e-09,0.04386083270802813,0.23323624028797965,0.7083999999999999,0.008230000330571665,0.24999998995833342,2,0.0,1,4,19
178,3.821905902867684e-09,0.05867116682479369,0.1898550505303374,0.7076,0.00822000033017,0.24999998995833342,0,0.0,1,4,19
179,3.821905902867684e-09,0.08161409224363186,0.22333022465822489,0.7068,0.008210000156889238,0.24999999522261762,1,0.0,1,4,19
180,3.821905902867684e-09,0.02712374004666742,0.2800258272193257,0.7060000000000001,0.008200000156698143,0.24999999522261762,2,0.0,1,4,19
181,3.821905902867684e-09,0.07696954236836724,0.16618896309471032,0.85,0.01228500023476057,0.24999999522261762,3,0.0,1,4,19
182,3.821905902867684e-09,0.07595899208609966,0.2731051071464163,0.7044,0.008180000156315953,0.24999999522261762,4,0.0,1,4,19
183,3.821905902867684e-09,0.05948402610771334,0.2290695737556896,0.8035999999999999,0.008170000156124856,0.24999999522261762,5,0.0,1,4,19
184,3.821905902867684e-09,0.025522069849718925,0.18940086719825092,0.8028,0.008160000155933761,0.24999999522261762,6,0.0,1,4,19
185,3.821905902867684e-09,0.024682457673032357,0.0914112715960893,0.85,0.012225000233613998,0.24999999522261762,7,0.0,1,4,19
186,3.821905902867684e-09,0.07544780956013065,0.1065422196936287,0.85,0.012210000233327358,0.24999999522261762,8,0.0,1,4,19
187,3.821905902867684e-09,0.09085336192940341,0.23824047214168934,0.8003999999999999,0.008130000155360475,0.24999999522261762,9,0.0,1,4,19
188,3.821905902867684e-09,0.08504875326148749,0.32782828542499176,0.7996,0.00812000015516938,0.24999999522261762,10,0.0,1,4,19
189,3.821905902867684e-09,0.0381993780522105,0.2884192767197331,0.7987999999999998,0.008110000154978283,0.24999999522261762,11,0.0,1,4,19
190,3.821905902867684e-09,0.040731571931259765,0.13258377466934745,0.85,0.012150000232180784,0.24999999522261762,12,0.0,1,4,19
191,3.821905902867684e-09,0.05254432435858729,0.10654221980870207,0.85,0.012135000231894141,0.24999999522261762,13,0.0,1,4,19
192,3.821905902867684e-09,0.08408259925159872,0.16937296202155983,0.85,0.012120000231607498,0.24999999522261762,14,0.0,1,4,19
193,3.821905902867684e-09,0.027396595074433254,0.280085943522342,0.7956,0.008070000154213903,0.24999999522261762,15,0.0,1,4,19
194,3.821905902867684e-09,0.09343423559446368,0.12673610078745326,0.85,0.012090000231034214,0.24999999522261762,16,0.0,1,4,19
195,3.821905902867684e-09,0.06519901468069217,0.30955272303182496,0.7939999999999999,0.008050000153831713,0.24999999522261762,17,0.0,1,4,19
196,3.821905902867684e-09,0.028909038837035807,0.2225504634387892,0.7932,0.008040000153640618,0.24999999522261762,18,0.0,1,4,19
197,3.821905902867684e-09,0.077464537906737,0.09141127098549455,0.85,0.01204500023017428,0.24999999522261762,19,0.0,1,4,19
198,3.821905902867684e-09,0.05971093493852565,0.3201551456237036,0.7916,0.008020000153258428,0.24999999522261762,20,0.0,1,4,19
199,3.821905902867684e-09,0.01726649608895249,0.20847778118479365,0.7908,0.008010000153067331,0.24999999522261762,21,0.0,1,4,19
200,3.821905902867684e-09,0.09004078861011558,0.061043908985167775,0.85,0.012000000229314354,0.24999999522261762,22,0.0,1,4,19
201,3.821905902867684e-09,0.034110510392107996,0.3121467074128488,0.7891999999999999,0.00799000015268514,0.24999999522261762,23,0.0,1,4,19
202,3.821905902867684e-09,0.08329663310232018,0.10654222002882523,0.85,0.01197000022874107,0.24999999522261762,24,0.0,1,4,19
203,3.821905902867684e-09,0.0944693525306588,0.26710666041101766,0.7875999999999999,0.00797000015230295,0.24999999522261762,25,0.0,1,4,19
204,3.821905902867684e-09,0.03794335106069125,0.3735032124865172,0.7867999999999999,0.007960000152111854,0.24999999522261762,26,0.0,1,4,19
205,3.821905902867684e-09,0.07426570598911082,0.11750650138508945,0.85,0.011925000227881141,0.24999999522261762,27,0.0,1,4,19
206,3.821905902867684e-09,0.03608822496701545,0.28491331778024526,0.7852,0.007940000151729664,0.24999999522261762,28,0.0,1,4,19
207,3.821905902867684e-09,0.09438535466097189,0.1744339064520568,0.85,0.011895000227307856,0.24999999522261762,29,0.0,1,4,19
