generation,run_1,run_2
0,9.500971588278004,9.608946450485016
1,9.500971588278004,9.608946450485016
2,9.500971588278004,9.608946450485016
3,9.500971588278004,9.608946450485016
4,9.500971588278004,9.608946450485016
5,9.500971588278004,9.608946450485016
6,9.500971588278004,9.608946450485016
7,9.500971588278004,9.608946450485016
8,9.500971588278004,9.608946450485016
9,9.500971588278004,9.608946450485016
10,9.500971588278004,9.608946450485016
11,9.500971588278004,9.608946450485016
12,9.500971588278004,9.608946450485016
13,9.500971588278004,9.608946450485016
14,9.500971588278004,9.608946450485016
15,9.500971588278004,9.608946450485016
16,9.500971588278004,9.608946450485016
17,9.500971588278004,9.608946450485016
18,9.500971588278004,9.608946450485016
19,9.500971588278004,9.608946450485016
20,9.500971588278004,9.608946450485016
21,9.500971588278004,9.608946450485016
22,9.500971588278004,9.608946450485016
23,9.500971588278004,9.608946450485016
24,9.500971588278004,9.608946450485016
25,9.500971588278004,9.608946450485016
26,9.500971588278004,9.608946450485016
27,9.500971588278004,9.608946450485016
28,9.500971588278004,9.608946450485016
29,9.500971588278004,9.608946450485016
30,9.500971588278004,9.608946450485016
31,9.500971588278004,9.608946450485016
32,9.500971588278004,9.608946450485016
33,9.500971588278004,9.608946450485016
34,9.500971588278004,9.608946450485016
35,9.500971588278004,9.608946450485016
36,9.500971588278004,9.608946450485016
37,9.500971588278004,9.608946450485016
38,9.500971588278004,9.608946450485016
39,9.500971588278004,9.608946450485016
40,9.500971588278004,9.608946450485016
41,9.500971588278004,9.608946450485016
42,9.500971588278004,9.608946450485016
43,9.500971588278004,9.608946450485016
44,9.500971588278004,9.608946450485016
45,9.500971588278004,9.608946450485016
46,9.500971588278004,9.608946450485016
47,9.500971588278004,9.608946450485016
48,9.500971588278004,9.608946450485016
49,9.500971588278004,9.608946450485016
50,9.500971588278004,9.608946450485016
51,9.500971588278004,9.608946450485016
52,9.500971588278004,9.608946450485016
53,9.500971588278004,9.608946450485016
54,9.500971588278004,9.608946450485016
55,9.500971588278004,9.608946450485016
56,9.500971588278004,9.608946450485016
57,9.500971588278004,9.608946450485016
58,9.500971588278004,9.608946450485016
59,9.500971588278004,9.608946450485016
60,9.500971588278004,9.608946450485016
61,9.500971588278004,9.608946450485016
62,9.500971588278004,9.608946450485016
63,9.500971588278004,9.608946450485016
64,9.500971588278004,9.608946450485016
65,9.500971588278004,9.608946450485016
66,9.500971588278004,9.608946450485016
67,9.500971588278004,9.608946450485016
68,9.500971588278004,9.608946450485016
69,9.500971588278004,9.608946450485016
70,9.500971588278004,9.608946450485016
71,9.500971588278004,9.608946450485016
72,9.500971588278004,9.608946450485016
73,9.500971588278004,9.608946450485016
74,9.500971588278004,9.608946450485016
75,9.500971588278004,9.608946450485016
76,9.500971588278004,9.608946450485016
77,9.500971588278004,9.608946450485016
78,9.500971588278004,9.608946450485016
79,9.500971588278004,9.608946450485016
80,9.500971588278004,9.608946450485016
81,9.500971588278004,9.608946450485016
82,9.500971588278004,9.608946450485016
83,9.500971588278004,9.608946450485016
84,9.500971588278004,9.608946450485016
85,9.500971588278004,9.608946450485016
86,9.500971588278004,9.608946450485016
87,9.500971588278004,9.608946450485016
88,9.500971588278004,9.608946450485016
89,9.500971588278004,9.608946450485016
90,9.500971588278004,9.608946450485016
91,9.500971588278004,9.608946450485016
92,9.500971588278004,9.608946450485016
93,9.500971588278004,9.608946450485016
94,9.500971588278004,9.608946450485016
95,9.500971588278004,9.608946450485016
96,9.500971588278004,9.608946450485016
97,9.500971588278004,9.608946450485016
98,9.500971588278004,9.608946450485016
99,9.500971588278004,9.608946450485016
100,9.500971588278004,9.608946450485016
101,9.500971588278004,9.608946450485016
102,9.500971588278004,9.608946450485016
103,9.500971588278004,9.608946450485016
104,9.500971588278004,9.608946450485016
105,9.500971588278004,9.608946450485016
106,9.500971588278004,9.608946450485016
107,9.500971588278004,9.608946450485016
108,9.500971588278004,9.608946450485016
109,9.500971588278004,9.608946450485016
110,9.500971588278004,9.608946450485016
111,9.500971588278004,9.608946450485016
112,9.500971588278004,9.608946450485016
113,9.500971588278004,9.608946450485016
114,9.500971588278004,9.608946450485016
115,9.500971588278004,9.608946450485016
116,9.500971588278004,9.608946450485016
117,9.500971588278004,9.608946450485016
118,9.500971588278004,9.608946450485016
119,9.500971588278004,9.608946450485016
120,9.500971588278004,9.608946450485016
