generation,run_1,run_2
0,-119.38240106709327,-109.29145813719366
1,-119.38240106709327,-109.29145813719366
2,-170.43105573615443,-109.29145813719366
3,-170.43105573615443,-109.29145813719366
4,-170.43105573615443,-109.29145813719366
5,-170.43105573615443,-109.29145813719366
6,-170.43105573615443,-109.29145813719366
7,-170.43105573615443,-109.29145813719366
8,-177.21624348313006,-133.98652057346087
9,-177.21624348313006,-134.03453634632754
10,-177.21624348313006,-134.03453634632754
11,-177.21624348313006,-134.03453634632754
12,-177.21624348313006,-145.23413545971056
13,-177.21624348313006,-145.23413545971056
14,-177.21624348313006,-145.23413545971056
15,-177.21624348313006,-145.23413545971056
16,-177.21624348313006,-145.23413545971056
17,-177.21624348313006,-145.23413545971056
18,-177.21624348313006,-145.23413545971056
19,-177.21624348313006,-145.23413545971056
20,-177.21624348313006,-145.23413545971056
21,-177.21624348313006,-145.23413545971056
22,-177.21624348313006,-145.23413545971056
23,-177.21624348313006,-145.23413545971056
24,-177.21624348313006,-145.23413545971056
25,-177.21624348313006,-145.23413545971056
26,-177.21624348313006,-145.23413545971056
27,-177.21624348313006,-145.23413545971056
28,-177.21624348313006,-145.23413545971056
29,-177.21624348313006,-145.23413545971056
30,-177.21624348313006,-157.75919718746025
31,-177.21624348313006,-157.75919718746025
32,-177.21624348313006,-157.75919718746025
33,-177.21624348313006,-157.75919718746025
34,-177.21624348313006,-157.75919718746025
35,-177.21624348313006,-157.75919718746025
36,-177.21624348313006,-157.75919718746025
37,-177.21624348313006,-157.75919718746025
38,-177.21624348313006,-157.75919718746025
39,-177.21624348313006,-157.75919718746025
40,-177.21624348313006,-158.06446657637076
41,-177.21624348313006,-158.06446657637076
42,-177.21624348313006,-165.010606378127
43,-177.21624348313006,-165.010606378127
44,-177.21624348313006,-165.010606378127
45,-177.21624348313006,-165.010606378127
46,-177.21624348313006,-165.010606378127
47,-177.21624348313006,-165.010606378127
48,-177.21624348313006,-165.010606378127
49,-177.21624348313006,-165.010606378127
50,-177.21624348313006,-165.010606378127
51,-177.21624348313006,-165.010606378127
52,-177.21624348313006,-165.010606378127
53,-177.21624348313006,-165.010606378127
54,-177.21624348313006,-165.010606378127
55,-177.21624348313006,-165.010606378127
56,-177.21624348313006,-165.010606378127
57,-177.21624348313006,-165.010606378127
58,-177.21624348313006,-165.010606378127
59,-177.21624348313006,-165.010606378127
60,-177.21624348313006,-165.010606378127
61,-177.21624348313006,-165.010606378127
62,-177.21624348313006,-165.010606378127
63,-177.21624348313006,-165.010606378127
64,-177.21624348313006,-165.010606378127
65,-177.21624348313006,-165.010606378127
66,-177.21624348313006,-165.010606378127
67,-177.21624348313006,-165.010606378127
68,-177.21624348313006,-165.010606378127
69,-177.21624348313006,-165.010606378127
70,-177.21624348313006,-165.010606378127
71,-177.21624348313006,-165.010606378127
72,-177.21624348313006,-165.010606378127
73,-177.21624348313006,-165.010606378127
74,-177.21624348313006,-165.010606378127
75,-177.21624348313006,-165.010606378127
76,-177.21624348313006,-165.010606378127
77,-177.21624348313006,-165.010606378127
78,-177.21624348313006,-165.010606378127
79,-177.21624348313006,-176.2323706654023
80,-177.21624348313006,-176.2323706654023
81,-177.21624348313006,-176.2323706654023
82,-177.21624348313006,-176.2323706654023
83,-177.21624348313006,-176.2323706654023
84,-177.21624348313006,-176.2323706654023
85,-177.21624348313006,-176.2323706654023
86,-177.21624348313006,-176.2323706654023
87,-177.21624348313006,-176.2323706654023
88,-177.21624348313006,-176.2323706654023
89,-177.21624348313006,-176.2323706654023
90,-177.21624348313006,-176.2323706654023
91,-177.21624348313006,-176.2323706654023
92,-177.21624348313006,-176.2323706654023
93,-177.21624348313006,-176.2323706654023
94,-177.21624348313006,-176.2323706654023
95,-177.21624348313006,-176.2323706654023
96,-177.21624348313006,-176.2323706654023
97,-177.21624348313006,-176.2323706654023
98,-177.21624348313006,-176.2323706654023
99,-177.21624348313006,-176.2323706654023
100,-177.21624348313006,-176.2323706654023
101,-177.21624348313006,-176.2323706654023
102,-177.21624348313006,-176.2323706654023
103,-177.21624348313006,-176.2323706654023
104,-177.21624348313006,-176.2323706654023
105,-177.21624348313006,-176.2323706654023
106,-177.21624348313006,-176.2323706654023
107,-177.21624348313006,-176.2323706654023
108,-177.21624348313006,-176.2323706654023
109,-177.21624348313006,-176.2323706654023
110,-177.21624348313006,-176.2323706654023
111,-177.21624348313006,-176.2323706654023
112,-177.21624348313006,-176.2323706654023
113,-177.21624348313006,-176.2323706654023
114,-177.21624348313006,-176.2323706654023
115,-177.21624348313006,-176.2323706654023
116,-177.21624348313006,-185.11654660475475
117,-177.21624348313006,-185.11654660475475
118,-177.21624348313006,-185.332345108919
119,-177.21624348313006,-185.332345108919
120,-177.21624348313006,-185.332345108919
121,-177.21624348313006,-185.332345108919
122,-177.21624348313006,-185.332345108919
123,-177.21624348313006,-185.332345108919
124,-177.21624348313006,-185.332345108919
125,-177.21624348313006,-185.332345108919
126,-177.21624348313006,-185.332345108919
127,-177.21624348313006,-185.332345108919
128,-177.21624348313006,-185.332345108919
129,-177.21624348313006,-185.332345108919
130,-177.21624348313006,-185.332345108919
131,-177.21624348313006,-185.332345108919
132,-177.21624348313006,-185.332345108919
133,-177.21624348313006,-185.332345108919
134,-177.21624348313006,-185.332345108919
135,-177.21624348313006,-185.332345108919
136,-177.21624348313006,-185.332345108919
137,-177.21624348313006,-185.332345108919
138,-177.21624348313006,-185.332345108919
139,-177.21624348313006,-185.332345108919
140,-177.21624348313006,-185.332345108919
141,-177.21624348313006,-185.332345108919
142,-177.21624348313006,-185.332345108919
143,-177.21624348313006,-185.332345108919
144,-177.21624348313006,-185.332345108919
145,-177.21624348313006,-185.332345108919
146,-177.21624348313006,-185.332345108919
147,-177.21624348313006,-185.332345108919
148,-177.21624348313006,-185.332345108919
149,-177.21624348313006,-185.332345108919
150,-177.21624348313006,-185.332345108919
151,-177.21624348313006,-185.332345108919
152,-177.21624348313006,-185.332345108919
153,-177.21624348313006,-185.332345108919
154,-177.21624348313006,-185.332345108919
155,-177.9434132007706,-185.332345108919
156,-177.9434132007706,-185.332345108919
157,-177.9434132007706,-185.332345108919
158,-177.9434132007706,-185.332345108919
159,-177.9434132007706,-185.332345108919
160,-177.9434132007706,-185.332345108919
161,-177.9434132007706,-185.332345108919
162,-177.9434132007706,-185.332345108919
163,-177.9434132007706,-185.332345108919
164,-177.9434132007706,-185.332345108919
165,-177.9434132007706,-185.332345108919
166,-177.9434132007706,-185.332345108919
167,-177.9434132007706,-185.332345108919
168,-177.9434132007706,-185.332345108919
169,-177.9434132007706,-185.332345108919
170,-177.9434132007706,-185.332345108919
171,-177.9434132007706,-185.332345108919
172,-177.9434132007706,-185.332345108919
173,-177.9434132007706,-185.332345108919
174,-177.9434132007706,-185.332345108919
175,-177.9434132007706,-185.332345108919
176,-177.9434132007706,-185.332345108919
177,-177.9434132007706,-185.332345108919
178,-177.9434132007706,-185.332345108919
179,-177.9434132007706,-185.332345108919
180,-177.9434132007706,-185.332345108919
181,-177.9434132007706,-185.332345108919
182,-177.9434132007706,-185.332345108919
183,-177.9434132007706,-185.332345108919
184,-177.9434132007706,-185.332345108919
185,-177.9434132007706,-185.332345108919
186,-177.9434132007706,-185.332345108919
187,-177.9434132007706,-185.332345108919
188,-177.9434132007706,-185.332345108919
189,-177.9434132007706,-185.332345108919
190,-177.9434132007706,-185.332345108919
191,-177.9434132007706,-185.332345108919
192,-177.9434132007706,-185.332345108919
193,-177.9434132007706,-185.332345108919
194,-177.9434132007706,-185.332345108919
195,-177.9434132007706,-185.332345108919
196,-177.9434132007706,-185.332345108919
197,-177.9434132007706,-185.332345108919
198,-177.9434132007706,-185.332345108919
199,-177.9434132007706,-185.332345108919
200,-177.9434132007706,-185.332345108919
201,-177.9434132007706,-185.332345108919
202,-177.9434132007706,-185.332345108919
203,-177.9434132007706,-185.332345108919
204,-177.9434132007706,-185.332345108919
205,-177.9434132007706,-185.332345108919
206,-177.9434132007706,-185.332345108919
207,-177.9434132007706,-185.332345108919
208,-177.9434132007706,-185.332345108919
209,-177.9434132007706,-185.332345108919
210,-177.9434132007706,-185.332345108919
211,-177.9434132007706,-185.332345108919
212,-177.9434132007706,-185.332345108919
213,-177.9434132007706,-185.332345108919
214,-177.9434132007706,-185.332345108919
215,-177.9434132007706,-185.332345108919
216,-177.9434132007706,-185.332345108919
217,-177.9434132007706,-185.332345108919
218,-177.9434132007706,-185.332345108919
219,-177.9434132007706,-185.332345108919
220,-177.9434132007706,-185.332345108919
221,-177.9434132007706,-185.332345108919
222,-177.9434132007706,-185.332345108919
223,-177.9434132007706,-185.332345108919
224,-177.9434132007706,-185.332345108919
225,-177.9434132007706,-185.332345108919
226,-177.9434132007706,-185.332345108919
227,-177.9434132007706,-185.332345108919
228,-177.9434132007706,-185.332345108919
229,-177.9434132007706,-185.332345108919
230,-177.9434132007706,-185.332345108919
231,-177.9434132007706,-185.332345108919
232,-177.9434132007706,-185.332345108919
233,-177.9434132007706,-185.332345108919
234,-177.9434132007706,-185.332345108919
235,-177.9434132007706,-185.332345108919
236,-177.9434132007706,-185.332345108919
237,-177.9434132007706,-185.332345108919
238,-177.9434132007706,-185.332345108919
239,-177.9434132007706,-185.332345108919
240,-177.9434132007706,-185.332345108919
241,-177.9434132007706,-185.332345108919
242,-177.9434132007706,-185.332345108919
243,-177.9434132007706,-185.332345108919
244,-177.9434132007706,-185.332345108919
245,-179.88930600919358,-185.332345108919
246,-179.88930600919358,-185.332345108919
247,-180.27845916124113,-185.332345108919
248,-180.27845916124113,-185.332345108919
249,-180.27845916124113,-185.332345108919
250,-180.27845916124113,-185.332345108919
251,-180.27845916124113,-185.332345108919
252,-180.27845916124113,-185.332345108919
253,-180.27845916124113,-185.332345108919
254,-180.27845916124113,-185.332345108919
255,-180.27845916124113,-185.332345108919
256,-180.27845916124113,-185.332345108919
257,-180.27845916124113,-185.332345108919
258,-180.27845916124113,-185.332345108919
259,-180.27845916124113,-185.332345108919
260,-180.27845916124113,-185.332345108919
261,-180.27845916124113,-185.332345108919
262,-180.27845916124113,-185.332345108919
263,-180.27845916124113,-185.332345108919
264,-180.27845916124113,-185.332345108919
265,-180.27845916124113,-185.332345108919
266,-180.27845916124113,-185.332345108919
267,-180.27845916124113,-185.332345108919
268,-180.27845916124113,-185.332345108919
269,-180.27845916124113,-185.332345108919
270,-180.27845916124113,-185.332345108919
271,-180.27845916124113,-185.332345108919
272,-180.27845916124113,-185.332345108919
273,-180.27845916124113,-185.332345108919
274,-180.27845916124113,-185.332345108919
275,-180.27845916124113,-185.332345108919
276,-180.27845916124113,-185.332345108919
277,-180.27845916124113,-185.332345108919
278,-180.27845916124113,-185.332345108919
279,-180.27845916124113,-185.332345108919
280,-180.27845916124113,-185.332345108919
281,-180.27845916124113,-185.332345108919
282,-180.27845916124113,-185.332345108919
283,-180.27845916124113,-185.332345108919
284,-180.27845916124113,-185.332345108919
285,-180.27845916124113,-185.332345108919
286,-180.27845916124113,-185.332345108919
287,-180.27845916124113,-185.332345108919
288,-180.27845916124113,-185.332345108919
289,-180.27845916124113,-185.332345108919
290,-180.27845916124113,-185.332345108919
291,-180.27845916124113,-185.332345108919
292,-180.27845916124113,-185.332345108919
293,-180.27845916124113,-185.332345108919
294,-180.27845916124113,-185.332345108919
295,-180.27845916124113,-185.332345108919
296,-180.27845916124113,-185.332345108919
297,-180.27845916124113,-185.332345108919
298,-180.27845916124113,-185.332345108919
299,-180.27845916124113,-185.332345108919
300,-180.27845916124113,-185.332345108919
301,-180.27845916124113,-185.332345108919
302,-180.27845916124113,-185.332345108919
303,-180.27845916124113,-185.332345108919
304,-180.27845916124113,-185.332345108919
305,-180.27845916124113,-185.332345108919
306,-180.27845916124113,-185.332345108919
307,-180.27845916124113,-185.332345108919
308,-180.27845916124113,-185.332345108919
309,-180.27845916124113,-185.332345108919
310,-180.27845916124113,-185.332345108919
311,-180.27845916124113,-185.332345108919
312,-180.27845916124113,-185.332345108919
313,-180.27845916124113,-185.332345108919
314,-180.27845916124113,-185.332345108919
315,-180.27845916124113,-185.332345108919
316,-180.27845916124113,-185.332345108919
317,-180.27845916124113,-185.332345108919
318,-180.27845916124113,-185.332345108919
319,-186.30791410305653,-185.332345108919
320,-186.30791410305653,-185.332345108919
321,-186.30791410305653,-185.332345108919
322,-186.30791410305653,-185.332345108919
323,-186.30791410305653,-185.332345108919
324,-186.30791410305653,-185.332345108919
325,-186.30791410305653,-185.332345108919
326,-186.30791410305653,-185.332345108919
327,-186.30791410305653,-185.332345108919
328,-186.30791410305653,-185.332345108919
329,-186.30791410305653,-185.332345108919
330,-186.30791410305653,-185.332345108919
331,-186.30791410305653,-185.332345108919
332,-186.30791410305653,-185.332345108919
333,-186.30791410305653,-185.332345108919
334,-186.30791410305653,-185.332345108919
335,-186.30791410305653,-185.332345108919
336,-186.30791410305653,-185.332345108919
337,-186.30791410305653,-185.332345108919
338,-186.30791410305653,-185.332345108919
339,-186.30791410305653,-185.332345108919
340,-186.30791410305653,-185.332345108919
341,-186.30791410305653,-185.332345108919
342,-186.30791410305653,-185.332345108919
343,-186.30791410305653,-185.332345108919
344,-186.30791410305653,-185.332345108919
345,-186.30791410305653,-185.332345108919
346,-186.30791410305653,-185.332345108919
347,-186.30791410305653,-185.332345108919
348,-186.30791410305653,-185.332345108919
349,-186.30791410305653,-185.332345108919
350,-186.30791410305653,-185.332345108919
351,-186.30791410305653,-185.332345108919
352,-186.30791410305653,-185.332345108919
353,-186.30791410305653,-185.332345108919
354,-186.30791410305653,-185.332345108919
355,-186.30791410305653,-185.332345108919
356,-186.30791410305653,-185.332345108919
357,-186.30791410305653,-185.332345108919
358,-186.30791410305653,-185.332345108919
359,-186.30791410305653,-185.332345108919
360,-186.30791410305653,-185.332345108919
361,-186.30791410305653,-185.332345108919
362,-186.30791410305653,-185.332345108919
363,-186.30791410305653,-185.332345108919
364,-186.30791410305653,-185.332345108919
365,-186.30791410305653,-185.332345108919
366,-186.30791410305653,-185.332345108919
367,-186.30791410305653,-185.332345108919
368,-186.30791410305653,-185.332345108919
369,-186.30791410305653,-185.332345108919
370,-186.30791410305653,-185.332345108919
371,-186.30791410305653,-185.332345108919
372,-186.30791410305653,-185.332345108919
373,-186.30791410305653,-185.332345108919
374,-186.30791410305653,-185.332345108919
375,-186.30791410305653,-185.332345108919
376,-186.30791410305653,-185.332345108919
377,-186.30791410305653,-185.332345108919
378,-186.30791410305653,-185.332345108919
379,-186.30791410305653,-185.332345108919
380,-186.30791410305653,-185.332345108919
381,-186.30791410305653,-185.332345108919
382,-186.30791410305653,-185.332345108919
383,-186.30791410305653,-185.332345108919
384,-186.30791410305653,-185.332345108919
385,-186.30791410305653,-185.332345108919
386,-186.30791410305653,-185.332345108919
387,-186.30791410305653,-185.332345108919
388,-186.30791410305653,-185.332345108919
389,-186.30791410305653,-185.332345108919
390,-186.30791410305653,-185.332345108919
391,-186.30791410305653,-185.332345108919
392,-186.30791410305653,-185.332345108919
393,-186.30791410305653,-185.332345108919
394,-186.30791410305653,-185.332345108919
395,-186.30791410305653,-185.332345108919
396,-186.30791410305653,-185.332345108919
397,-186.30791410305653,-185.332345108919
398,-186.30791410305653,-185.332345108919
399,-186.30791410305653,-185.332345108919
400,-186.30791410305653,-185.332345108919
401,-186.30791410305653,-185.332345108919
402,-186.30791410305653,-185.332345108919
403,-186.30791410305653,-185.332345108919
404,-186.30791410305653,-185.332345108919
405,-186.30791410305653,-185.332345108919
406,-186.30791410305653,-185.332345108919
407,-186.30791410305653,-185.332345108919
408,-186.30791410305653,-185.332345108919
409,-186.30791410305653,-185.332345108919
410,-186.30791410305653,-185.332345108919
411,-186.30791410305653,-185.332345108919
412,-186.30791410305653,-185.332345108919
413,-186.30791410305653,-185.332345108919
414,-186.30791410305653,-185.332345108919
415,-186.30791410305653,-185.332345108919
416,-186.30791410305653,-185.332345108919
417,-186.30791410305653,-185.332345108919
418,-186.30791410305653,-185.332345108919
419,-186.30791410305653,-185.332345108919
420,-186.30791410305653,-185.332345108919
421,-186.30791410305653,-185.332345108919
422,-186.30791410305653,-185.332345108919
423,-186.30791410305653,-185.332345108919
424,-186.30791410305653,-185.332345108919
425,-186.30791410305653,-185.332345108919
426,-186.30791410305653,-185.332345108919
427,-186.30791410305653,-185.332345108919
428,-186.30791410305653,-185.332345108919
429,-186.30791410305653,-185.332345108919
430,-186.30791410305653,-185.332345108919
431,-186.30791410305653,-185.332345108919
432,-186.30791410305653,-185.332345108919
433,-186.30791410305653,-185.332345108919
434,-186.30791410305653,-185.332345108919
435,-186.30791410305653,-185.332345108919
436,-186.30791410305653,-185.332345108919
437,-186.30791410305653,-185.332345108919
438,-186.30791410305653,-185.332345108919
439,-186.30791410305653,-185.332345108919
440,-186.30791410305653,-185.332345108919
441,-186.30791410305653,-185.332345108919
442,-186.30791410305653,-185.332345108919
