generation,run_1,run_2
0,12.438739027373735,13.02296444271158
1,12.438739027373735,13.02296444271158
2,12.438739027373735,13.02296444271158
3,14.035177168702251,16.50917172527751
4,12.17179386336917,13.709417143506478
5,12.17179386336917,13.709417143506478
6,11.400689519901292,11.830645402988731
7,4.562473404895911,11.830645402988731
8,4.562473404895911,11.830645402988731
9,4.562473404895911,10.789006914767874
10,4.562473404895911,4.288541252205992
11,5.372917475197575,4.288541252205992
12,6.333963310319362,4.288541252205992
13,5.96175434581281,4.288541252205992
14,3.7892819383935437,4.981666726554614
15,3.377790199826578,4.981666726554614
16,3.377790199826578,4.981666726554614
17,3.377790199826578,5.530433778396521
18,3.377790199826578,2.8219230619577584
19,3.026630027281396,2.8219230619577584
20,3.026630027281396,2.8219230619577584
21,3.026630027281396,2.8219230619577584
22,3.026630027281396,3.405099970479608
23,5.4056599622644015,5.2404522688271555
24,6.498707101003397,5.2404522688271555
25,6.498707101003397,4.588367793913495
26,8.220337687981226,4.588367793913495
27,7.384625356507799,4.588367793913495
28,7.384625356507799,2.940733764373736
29,6.414225040265936,2.940733764373736
30,6.414225040265936,2.940733764373736
31,6.414225040265936,2.940733764373736
32,6.414225040265936,3.7024479594694744
33,6.454290731196107,3.7024479594694744
34,6.454290731196107,3.7024479594694744
35,8.057214904513835,5.948750341911644
36,6.032100980487847,5.948750341911644
37,5.732542011004568,5.948750341911644
38,4.846116206260611,8.971065751005654
39,4.846116206260611,7.566930478101931
40,4.846116206260611,7.566930478101931
41,4.846116206260611,4.310157144992463
42,5.462156424757236,4.310157144992463
43,5.462156424757236,4.310157144992463
44,5.462156424757236,4.310157144992463
45,5.462156424757236,4.3947701430736394
46,5.487312091490502,4.327997725374434
47,5.487312091490502,4.327997725374434
48,5.501438430180826,4.327997725374434
49,6.099208953836296,4.327997725374434
50,2.2309535632544955,4.559379000088221
51,2.2309535632544955,3.413056522006596
52,2.2309535632544955,3.413056522006596
53,2.2309535632544955,3.413056522006596
54,4.356579587586641,3.413056522006596
55,4.356579587586641,4.53783057778131
56,4.356579587586641,5.460398037480253
57,4.356579587586641,6.0742484892047806
58,4.107362485132111,6.0742484892047806
59,4.107362485132111,6.0742484892047806
60,4.107362485132111,6.0742484892047806
61,2.579494978444217,6.169894360938748
62,2.579494978444217,7.418710597656469
63,2.579494978444217,7.418710597656469
64,2.579494978444217,7.418710597656469
65,4.555976128640527,7.418710597656469
66,4.483220732034809,3.906929461665403
67,4.483220732034809,3.906929461665403
68,4.483220732034809,2.7021257990085634
69,4.483220732034809,2.163343622585409
70,5.9133708530048,2.163343622585409
71,5.9133708530048,2.163343622585409
72,5.9133708530048,2.163343622585409
73,5.543280618754075,4.521630101888903
