generation,run_1,run_2
0,0.5514261822442346,0.06319594954101447
1,0.250950933987058,0.06319594954101447
2,0.250950933987058,0.06319594954101447
3,0.2309577025698226,0.06319594954101447
4,0.2309577025698226,0.9647140531088904
5,0.2309577025698226,0.9647140531088904
6,0.17842669379551498,0.6862142076246674
7,0.0033282291819966415,0.41416381111084666
8,0.0033282291819966415,0.24736830815066913
9,0.0033282291819966415,0.24736830815066913
10,0.0033282291819966415,0.24736830815066913
11,0.07229662215517196,0.24736830815066913
12,0.12866788744809807,0.31106462821468733
13,0.1268726735732297,0.2170843014753507
14,0.1268726735732297,0.2170843014753507
15,0.043236772415148686,0.17019905806390215
16,0.043236772415148686,0.14828330366081827
17,0.025777547881431134,0.14828330366081827
18,0.025777547881431134,0.14828330366081827
19,0.025777547881431134,0.14828330366081827
20,0.025777547881431134,0.3402587837990514
21,0.1913580963229745,0.2156049691760438
22,0.024236154040874026,0.2156049691760438
23,0.024236154040874026,0.2156049691760438
24,0.024236154040874026,0.2156049691760438
25,0.024236154040874026,0.023731073337452564
26,0.07242032748795799,0.023731073337452564
27,0.07242032748795799,0.023731073337452564
28,0.34302101716154987,0.023731073337452564
29,0.22099609085519,0.1657586692097338
30,0.21127329912860124,0.2284561672320417
31,0.1638165343823333,0.3047726724007431
32,0.1638165343823333,0.03900984845020514
33,0.1638165343823333,0.03900984845020514
34,0.1638165343823333,0.03900984845020514
35,0.195064590347024,0.03900984845020514
36,0.2999554585959188,0.04810255131130875
37,0.005201412796809334,0.002651091483177034
38,0.005201412796809334,0.002651091483177034
39,0.005201412796809334,0.002651091483177034
40,0.005201412796809334,0.002651091483177034
41,0.05629759935215012,0.005802508589992775
42,0.05629759935215012,0.003637463789419892
43,0.05629759935215012,0.003637463789419892
44,0.05629759935215012,0.003637463789419892
45,0.09179132945805647,0.003637463789419892
46,0.09179132945805647,0.02860872024644845
47,0.023201343593925478,0.04191338232738167
48,0.012228201001295645,0.04191338232738167
49,0.012228201001295645,0.04191338232738167
50,0.012228201001295645,0.04191338232738167
51,0.012228201001295645,0.1831309260094449
52,0.12676341957013315,0.16634920992624413
53,0.12676341957013315,0.16634920992624413
54,0.00724940425268819,0.16634920992624413
55,0.00724940425268819,0.16634920992624413
56,0.00724940425268819,0.2541419712074231
57,0.00724940425268819,0.29485655568663965
58,0.05153921247560497,0.18381058059521357
59,0.02934893536141318,0.18381058059521357
60,0.012378783470845086,0.18381058059521357
61,0.012378783470845086,0.18381058059521357
62,0.012378783470845086,0.1901146078518534
63,0.012378783470845086,0.062358236670443115
64,0.24245722217458676,0.062358236670443115
65,0.3823126983850195,0.062358236670443115
66,0.074061783361067,0.062358236670443115
67,0.074061783361067,0.13699634753242984
68,0.074061783361067,0.13699634753242984
69,0.074061783361067,0.13699634753242984
70,0.0883872658671534,0.0994750625846802
71,0.16604128429436021,0.0994750625846802
72,0.16604128429436021,0.0994750625846802
73,0.029987149878665707,0.005494498140778602
74,0.029987149878665707,0.005494498140778602
75,0.02834598667285571,0.001210317067471214
76,0.02834598667285571,0.001210317067471214
77,0.02834598667285571,0.001210317067471214
78,0.02834598667285571,0.001210317067471214
79,0.07799315216046787,0.3598084123335466
80,0.00021289266280599572,0.3598084123335466
81,0.00021289266280599572,0.04341301421134257
