generation,run_1,run_2
0,174.59410829662102,286.0893514797119
1,174.59410829662102,259.0024922238123
2,174.59410829662102,259.0024922238123
3,174.59410829662102,237.9496985007993
4,174.59410829662102,237.9496985007993
5,174.59410829662102,237.9496985007993
6,174.59410829662102,225.05855837341971
7,148.76831938083842,225.05855837341971
8,148.76831938083842,225.05855837341971
9,148.76831938083842,222.20388196488386
10,148.76831938083842,222.20388196488386
11,148.76831938083842,222.20388196488386
12,148.76831938083842,221.83540934187488
13,148.76831938083842,221.83540934187488
14,148.76831938083842,221.83540934187488
15,148.76831938083842,221.83540934187488
16,148.76831938083842,221.83540934187488
17,148.76831938083842,221.83540934187488
18,148.76831938083842,221.83540934187488
19,148.76831938083842,221.83540934187488
20,124.71362877101524,221.83540934187488
21,124.71362877101524,221.83540934187488
22,124.71362877101524,221.83540934187488
23,124.71362877101524,221.83540934187488
24,123.85117784238673,221.83540934187488
25,123.85117784238673,221.83540934187488
26,123.85117784238673,221.83540934187488
27,123.85117784238673,221.83540934187488
28,123.85117784238673,221.83540934187488
29,123.85117784238673,221.83540934187488
30,123.85117784238673,221.83540934187488
31,123.85117784238673,221.83540934187488
32,123.85117784238673,221.83540934187488
33,123.85117784238673,221.83540934187488
34,123.85117784238673,221.83540934187488
35,123.85117784238673,221.83540934187488
36,123.85117784238673,221.83540934187488
37,123.85117784238673,221.83540934187488
38,123.85117784238673,221.83540934187488
39,123.85117784238673,221.83540934187488
40,123.85117784238673,221.83540934187488
41,123.85117784238673,221.83540934187488
42,123.85117784238673,221.83540934187488
43,121.33795190661272,221.83540934187488
44,121.33795190661272,221.83540934187488
45,121.33795190661272,221.83540934187488
46,121.33795190661272,221.83540934187488
47,121.33795190661272,221.83540934187488
48,121.33795190661272,221.83540934187488
49,121.33795190661272,221.83540934187488
50,121.33795190661272,221.83540934187488
51,121.33795190661272,221.83540934187488
52,121.33795190661272,221.83540934187488
53,121.33795190661272,221.83540934187488
54,121.33795190661272,221.83540934187488
55,121.33795190661272,221.83540934187488
56,121.33795190661272,221.83540934187488
57,121.33795190661272,221.83540934187488
58,121.33795190661272,221.83540934187488
59,121.33795190661272,221.83540934187488
60,121.33795190661272,221.83540934187488
61,121.33795190661272,221.83540934187488
62,121.33795190661272,221.83540934187488
63,121.33795190661272,221.83540934187488
64,121.33795190661272,221.83540934187488
65,121.33795190661272,221.83540934187488
66,121.33795190661272,221.83540934187488
67,121.33795190661272,221.83540934187488
68,121.33795190661272,221.83540934187488
69,121.33795190661272,221.83540934187488
70,121.33795190661272,221.83540934187488
71,121.33795190661272,221.83540934187488
72,121.33795190661272,221.83540934187488
73,121.33795190661272,221.83540934187488
74,121.33795190661272,221.83540934187488
75,121.33795190661272,221.83540934187488
76,121.33795190661272,221.83540934187488
77,121.33795190661272,221.83540934187488
78,121.33795190661272,221.83540934187488
79,121.33795190661272,221.83540934187488
80,121.33795190661272,221.83540934187488
81,121.33795190661272,221.83540934187488
82,121.33795190661272,221.83540934187488
83,121.33795190661272,221.83540934187488
84,121.33795190661272,221.83540934187488
85,121.33795190661272,221.83540934187488
86,121.33795190661272,221.83540934187488
87,121.33795190661272,221.83540934187488
88,121.33795190661272,221.83540934187488
89,121.33795190661272,221.83540934187488
90,121.33795190661272,221.83540934187488
91,121.33795190661272,221.83540934187488
92,121.33795190661272,221.83540934187488
93,121.33795190661272,221.83540934187488
94,121.33795190661272,221.83540934187488
95,121.33795190661272,221.83540934187488
96,121.33795190661272,221.83540934187488
97,121.33795190661272,221.83540934187488
98,121.33795190661272,221.83540934187488
99,121.33795190661272,221.83540934187488
100,121.33795190661272,221.83540934187488
101,121.33795190661272,221.83540934187488
102,121.33795190661272,221.83540934187488
103,121.33795190661272,221.83540934187488
104,121.33795190661272,221.83540934187488
105,121.33795190661272,221.83540934187488
106,121.33795190661272,221.83540934187488
107,121.33795190661272,221.83540934187488
108,121.33795190661272,221.83540934187488
109,121.33795190661272,221.83540934187488
110,121.33795190661272,221.83540934187488
111,121.33795190661272,221.83540934187488
112,121.33795190661272,221.83540934187488
113,121.33795190661272,221.83540934187488
114,121.33795190661272,221.83540934187488
115,121.33795190661272,221.83540934187488
116,121.33795190661272,221.83540934187488
117,121.33795190661272,221.83540934187488
118,121.33795190661272,221.83540934187488
119,121.33795190661272,221.83540934187488
120,121.33795190661272,221.83540934187488
121,121.33795190661272,221.83540934187488
122,121.33795190661272,221.83540934187488
123,121.33795190661272,221.83540934187488
124,121.33795190661272,221.83540934187488
125,121.33795190661272,221.83540934187488
