generation,run_0
0,16.769978858951276
1,15.37803379635744
2,12.526771624506496
3,10.402014872611318
4,6.930148092905474
5,5.780565468393998
6,5.17753067933468
7,3.81700064686957
8,2.2423807694771978
9,1.8207371213931123
10,1.2670801962913036
11,0.6247977353046115
12,0.43606331705525436
13,0.19022386989308915
14,0.15361234274174906
15,0.061812064054191485
16,0.05579669046721181
17,0.0370385110098046
18,0.024570886330991915
19,0.01380395247573718
20,0.00904073098029956
21,0.005080798898813743
22,0.0027995092078225703
23,0.0020442984779944773
24,0.0013067765072638515
25,0.000824834002177699
26,0.000566935142455538
27,0.0004363178548669744
28,0.00018809398024233204
29,0.0001573010665762986
30,0.0001029926051931973
31,6.519606172661341e-05
32,3.5485144473046404e-05
33,2.390425892118131e-05
34,1.7555578641026415e-05
35,1.2220866441925438e-05
36,8.421496368260506e-06
37,3.3945639796861826e-06
38,2.976028131929098e-06
39,1.971243282827828e-06
40,9.857296103810143e-07
41,9.857296103810143e-07
42,6.821193285766469e-07
43,4.1859888755269026e-07
44,3.132826447149739e-07
45,1.4144187376885498e-07
46,1.1711433289818274e-07
47,9.657627630943466e-08
48,4.408253362342407e-08
49,4.3636707136585073e-08
50,2.2129392096559286e-08
51,2.0288795088418965e-08
52,1.2128510196163234e-08
53,6.257167672885089e-09
54,4.269861353378701e-09
55,2.4214377170039825e-09
56,2.4214377170039825e-09
57,1.254477854928382e-09
58,5.951439341345122e-10
59,5.812279546546506e-10
60,4.242939333209961e-10
61,2.0083890106548097e-10
62,1.6025269999886405e-10
63,1.1156631174458198e-10
64,8.724443389951375e-11
65,5.0825565978129816e-11
66,2.928191022988358e-11
67,2.198818904730615e-11
68,1.3610890192694569e-11
69,9.72066871440802e-12
70,5.297540184301397e-12
71,4.636735440044504e-12
72,2.164046719599355e-12
73,2.0610180229141406e-12
74,1.2581047315052274e-12
75,1.0165202013467933e-12
76,5.582201367815287e-13
77,5.582201367815287e-13
78,3.2729374765949615e-13
79,2.2426505097428162e-13
80,1.9939605522267811e-13
81,1.851852005074761e-13
82,1.212363542890671e-13
83,6.794564910705958e-14
84,6.794564910705958e-14
85,6.794564910705958e-14
86,6.794564910705958e-14
87,3.241851231905457e-14
88,3.241851231905457e-14
89,3.241851231905457e-14
90,2.1760371282653068e-14
91,1.8207657603852567e-14
92,1.1102230246251565e-14
93,1.1102230246251565e-14
94,1.1102230246251565e-14
95,7.549516567451064e-15
96,7.549516567451064e-15
97,3.9968028886505635e-15
98,3.9968028886505635e-15
99,3.9968028886505635e-15
100,3.9968028886505635e-15
101,3.9968028886505635e-15
102,3.9968028886505635e-15
103,3.9968028886505635e-15
104,3.9968028886505635e-15
105,3.9968028886505635e-15
106,3.9968028886505635e-15
107,3.9968028886505635e-15
108,3.9968028886505635e-15
109,3.9968028886505635e-15
110,3.9968028886505635e-15
111,3.9968028886505635e-15
112,3.9968028886505635e-15
113,3.9968028886505635e-15
114,3.9968028886505635e-15
115,3.9968028886505635e-15
116,3.9968028886505635e-15
117,3.9968028886505635e-15
118,3.9968028886505635e-15
119,3.9968028886505635e-15
120,3.9968028886505635e-15
121,4.440892098500626e-16
122,4.440892098500626e-16
123,4.440892098500626e-16
124,4.440892098500626e-16
125,4.440892098500626e-16
126,4.440892098500626e-16
127,4.440892098500626e-16
128,4.440892098500626e-16
129,4.440892098500626e-16
130,4.440892098500626e-16
131,4.440892098500626e-16
132,4.440892098500626e-16
133,4.440892098500626e-16
134,4.440892098500626e-16
135,4.440892098500626e-16
136,4.440892098500626e-16
137,4.440892098500626e-16
138,4.440892098500626e-16
139,4.440892098500626e-16
140,4.440892098500626e-16
141,4.440892098500626e-16
142,4.440892098500626e-16
143,4.440892098500626e-16
144,4.440892098500626e-16
145,4.440892098500626e-16
146,4.440892098500626e-16
147,4.440892098500626e-16
148,4.440892098500626e-16
149,4.440892098500626e-16
150,4.440892098500626e-16
151,4.440892098500626e-16
152,4.440892098500626e-16
153,4.440892098500626e-16
154,4.440892098500626e-16
155,4.440892098500626e-16
156,4.440892098500626e-16
157,4.440892098500626e-16
158,4.440892098500626e-16
159,4.440892098500626e-16
160,4.440892098500626e-16
161,4.440892098500626e-16
162,4.440892098500626e-16
163,4.440892098500626e-16
164,4.440892098500626e-16
165,4.440892098500626e-16
166,4.440892098500626e-16
167,4.440892098500626e-16
168,4.440892098500626e-16
169,4.440892098500626e-16
170,4.440892098500626e-16
171,4.440892098500626e-16
172,4.440892098500626e-16
173,4.440892098500626e-16
174,4.440892098500626e-16
175,4.440892098500626e-16
176,4.440892098500626e-16
177,4.440892098500626e-16
178,4.440892098500626e-16
179,4.440892098500626e-16
180,4.440892098500626e-16
181,4.440892098500626e-16
182,4.440892098500626e-16
183,4.440892098500626e-16
184,4.440892098500626e-16
185,4.440892098500626e-16
186,4.440892098500626e-16
187,4.440892098500626e-16
188,4.440892098500626e-16
189,4.440892098500626e-16
190,4.440892098500626e-16
191,4.440892098500626e-16
192,4.440892098500626e-16
193,4.440892098500626e-16
194,4.440892098500626e-16
195,4.440892098500626e-16
196,4.440892098500626e-16
197,4.440892098500626e-16
198,4.440892098500626e-16
199,4.440892098500626e-16
200,4.440892098500626e-16
201,4.440892098500626e-16
202,4.440892098500626e-16
203,4.440892098500626e-16
204,4.440892098500626e-16
205,4.440892098500626e-16
206,4.440892098500626e-16
207,4.440892098500626e-16
208,4.440892098500626e-16
209,4.440892098500626e-16
210,4.440892098500626e-16
211,4.440892098500626e-16
212,4.440892098500626e-16
213,4.440892098500626e-16
214,4.440892098500626e-16
215,4.440892098500626e-16
216,4.440892098500626e-16
217,4.440892098500626e-16
218,4.440892098500626e-16
219,4.440892098500626e-16
220,4.440892098500626e-16
221,4.440892098500626e-16
222,4.440892098500626e-16
223,4.440892098500626e-16
224,4.440892098500626e-16
225,4.440892098500626e-16
226,4.440892098500626e-16
227,4.440892098500626e-16
228,4.440892098500626e-16
229,4.440892098500626e-16
230,4.440892098500626e-16
231,4.440892098500626e-16
232,4.440892098500626e-16
233,4.440892098500626e-16
234,4.440892098500626e-16
235,4.440892098500626e-16
236,4.440892098500626e-16
237,4.440892098500626e-16
238,4.440892098500626e-16
239,4.440892098500626e-16
240,4.440892098500626e-16
241,4.440892098500626e-16
242,4.440892098500626e-16
243,4.440892098500626e-16
244,4.440892098500626e-16
245,4.440892098500626e-16
246,4.440892098500626e-16
247,4.440892098500626e-16
248,4.440892098500626e-16
249,4.440892098500626e-16
250,4.440892098500626e-16
251,4.440892098500626e-16
252,4.440892098500626e-16
253,4.440892098500626e-16
254,4.440892098500626e-16
255,4.440892098500626e-16
256,4.440892098500626e-16
257,4.440892098500626e-16
258,4.440892098500626e-16
259,4.440892098500626e-16
260,4.440892098500626e-16
261,4.440892098500626e-16
262,4.440892098500626e-16
263,4.440892098500626e-16
264,4.440892098500626e-16
265,4.440892098500626e-16
266,4.440892098500626e-16
267,4.440892098500626e-16
268,4.440892098500626e-16
269,4.440892098500626e-16
270,4.440892098500626e-16
271,4.440892098500626e-16
272,4.440892098500626e-16
273,4.440892098500626e-16
274,4.440892098500626e-16
275,4.440892098500626e-16
276,4.440892098500626e-16
277,4.440892098500626e-16
278,4.440892098500626e-16
279,4.440892098500626e-16
280,4.440892098500626e-16
281,4.440892098500626e-16
282,4.440892098500626e-16
283,4.440892098500626e-16
284,4.440892098500626e-16
285,4.440892098500626e-16
286,4.440892098500626e-16
287,4.440892098500626e-16
288,4.440892098500626e-16
289,4.440892098500626e-16
290,4.440892098500626e-16
291,4.440892098500626e-16
292,4.440892098500626e-16
293,4.440892098500626e-16
294,4.440892098500626e-16
295,4.440892098500626e-16
296,4.440892098500626e-16
297,4.440892098500626e-16
298,4.440892098500626e-16
299,4.440892098500626e-16
300,4.440892098500626e-16
301,4.440892098500626e-16
302,4.440892098500626e-16
303,4.440892098500626e-16
304,4.440892098500626e-16
305,4.440892098500626e-16
306,4.440892098500626e-16
307,4.440892098500626e-16
308,4.440892098500626e-16
309,4.440892098500626e-16
310,4.440892098500626e-16
311,4.440892098500626e-16
312,4.440892098500626e-16
313,4.440892098500626e-16
314,4.440892098500626e-16
315,4.440892098500626e-16
316,4.440892098500626e-16
317,4.440892098500626e-16
318,4.440892098500626e-16
319,4.440892098500626e-16
320,4.440892098500626e-16
321,4.440892098500626e-16
322,4.440892098500626e-16
323,4.440892098500626e-16
324,4.440892098500626e-16
325,4.440892098500626e-16
326,4.440892098500626e-16
327,4.440892098500626e-16
328,4.440892098500626e-16
329,4.440892098500626e-16
330,4.440892098500626e-16
331,4.440892098500626e-16
332,4.440892098500626e-16
333,4.440892098500626e-16
334,4.440892098500626e-16
335,4.440892098500626e-16
336,4.440892098500626e-16
337,4.440892098500626e-16
338,4.440892098500626e-16
339,4.440892098500626e-16
340,4.440892098500626e-16
341,4.440892098500626e-16
342,4.440892098500626e-16
343,4.440892098500626e-16
344,4.440892098500626e-16
345,4.440892098500626e-16
346,4.440892098500626e-16
347,4.440892098500626e-16
348,4.440892098500626e-16
349,4.440892098500626e-16
350,4.440892098500626e-16
351,4.440892098500626e-16
352,4.440892098500626e-16
353,4.440892098500626e-16
354,4.440892098500626e-16
355,4.440892098500626e-16
356,4.440892098500626e-16
357,4.440892098500626e-16
