generation,run_0,run_1
0,201.35755779417744,184.43442415175173
1,121.34719823815811,109.85759447659841
2,89.22625308346629,88.48989783224943
3,68.37248356163582,67.6578253990973
4,41.99075736993231,47.456798262270226
5,28.04103432467038,26.448150773794232
6,19.799153702482737,13.10918107925687
7,8.452449143403626,8.636708233241215
8,3.6386020376061663,3.742313031259534
9,2.2605518321258105,2.0054651179821925
10,2.055508634266503,2.0054651179821925
11,2.053088862748171,2.0054651179821925
12,1.9552287751866915,2.0054651179821925
13,1.9552287751866915,2.0054651179821925
14,1.9375679211873535,2.0054651179821925
15,1.9375679211873535,2.0054651179821925
16,1.6814910215986738,2.0054651179821925
17,1.6814910215986738,2.0054651179821925
18,1.6814910215986738,2.0054651179821925
19,1.6814910215986738,2.0054651179821925
20,1.6814910215986738,2.0054651179821925
21,1.6814910215986738,2.0054651179821925
22,1.6814910215986738,2.0054651179821925
23,1.6814910215986738,2.0054651179821925
24,1.6814910215986738,2.0054651179821925
25,1.6814910215986738,2.0054651179821925
26,1.6814910215986738,2.0054651179821925
27,1.6814910215986738,2.0054651179821925
28,1.6814910215986738,2.0054651179821925
29,1.6814910215986738,2.0054651179821925
30,1.6814910215986738,2.0054651179821925
31,1.6814910215986738,2.0054651179821925
32,1.6814910215986738,2.0054651179821925
33,1.6814910215986738,2.0054651179821925
34,1.6814910215986738,2.0054651179821925
35,1.6814910215986738,2.0054651179821925
36,1.6814910215986738,2.0054651179821925
37,1.6814910215986738,2.0054651179821925
38,1.6814910215986738,2.0054651179821925
39,1.6814910215986738,2.0054651179821925
40,1.6814910215986738,2.0054651179821925
41,1.6814910215986738,2.0054651179821925
42,1.6814910215986738,2.0054651179821925
43,1.6814910215986738,2.0054651179821925
44,1.6814910215986738,2.0054651179821925
45,1.6814910215986738,2.0054651179821925
46,1.6814910215986738,2.0054651179821925
47,1.6814910215986738,2.0054651179821925
48,1.6814910215986738,2.0054651179821925
49,1.6814910215986738,2.0054651179821925
50,1.6814910215986738,2.0054651179821925
51,1.6814910215986738,2.0054651179821925
52,1.6814910215986738,2.0054651179821925
53,1.6814910215986738,2.0054651179821925
54,1.6814910215986738,2.0054651179821925
55,1.6814910215986738,2.0054651179821925
56,1.6814910215986738,2.0054651179821925
57,1.6814910215986738,2.0054651179821925
58,1.6814910215986738,2.0054651179821925
59,1.6814910215986738,2.0054651179821925
60,1.6814910215986738,2.0054651179821925
61,1.6814910215986738,2.0054651179821925
62,1.6814910215986738,2.0054651179821925
63,1.6814910215986738,2.0054651179821925
64,1.6814910215986738,2.0054651179821925
65,1.6814910215986738,2.0054651179821925
66,1.6814910215986738,2.0054651179821925
67,1.6814910215986738,2.0054651179821925
68,1.6814910215986738,2.0054651179821925
69,1.6814910215986738,2.0054651179821925
70,1.6814910215986738,2.0054651179821925
71,1.6814910215986738,2.0054651179821925
72,1.6814910215986738,2.0054651179821925
73,1.6814910215986738,2.0054651179821925
74,1.6814910215986738,2.0054651179821925
75,1.6814910215986738,2.0054651179821925
76,1.6814910215986738,2.0054651179821925
77,1.6814910215986738,2.0054651179821925
78,1.6814910215986738,2.0054651179821925
79,1.6814910215986738,2.0054651179821925
80,1.6814910215986738,2.0054651179821925
81,1.6814910215986738,2.0054651179821925
82,1.6814910215986738,2.0054651179821925
83,1.6814910215986738,2.0054651179821925
84,1.6814910215986738,2.0054651179821925
85,1.6814910215986738,2.0054651179821925
86,1.6814910215986738,2.0054651179821925
87,1.6814910215986738,2.0054651179821925
88,1.6814910215986738,2.0054651179821925
89,1.6814910215986738,2.0054651179821925
90,1.6814910215986738,2.0054651179821925
91,1.6814910215986738,2.0054651179821925
92,1.6814910215986738,2.0054651179821925
93,1.6814910215986738,2.0054651179821925
94,1.6814910215986738,2.0054651179821925
95,1.6814910215986738,2.0054651179821925
96,1.6814910215986738,2.0054651179821925
97,1.6814910215986738,2.0054651179821925
98,1.6814910215986738,2.0054651179821925
99,1.6814910215986738,2.0054651179821925
100,1.6814910215986738,2.0054651179821925
101,1.6814910215986738,2.0054651179821925
102,1.6814910215986738,2.0054651179821925
103,1.6814910215986738,2.0054651179821925
104,1.6814910215986738,2.0054651179821925
105,1.6814910215986738,2.0054651179821925
106,1.6814910215986738,2.0054651179821925
107,1.6814910215986738,2.0054651179821925
108,1.6814910215986738,2.0054651179821925
109,1.6814910215986738,2.0054651179821925
110,1.6814910215986738,2.0054651179821925
111,1.6814910215986738,2.0054651179821925
112,1.6814910215986738,2.0054651179821925
113,1.6814910215986738,2.0054651179821925
114,1.6814910215986738,2.0054651179821925
115,1.6814910215986738,2.0054651179821925
116,1.6814910215986738,2.0054651179821925
117,1.6814910215986738,2.0054651179821925
118,1.6814910215986738,2.0054651179821925
119,1.6814910215986738,2.0054651179821925
120,1.6814910215986738,2.0054651179821925
121,1.6814910215986738,2.0054651179821925
122,1.6814910215986738,2.0054651179821925
123,1.6814910215986738,2.0054651179821925
