generation,run_0
0,0.03665659425244111
1,0.03665659425244111
2,0.03665659425244111
3,0.02386917161643759
4,0.02386917161643759
5,0.01049005044737017
6,0.01049005044737017
7,0.01049005044737017
8,0.008771266551219958
9,0.008771266551219958
10,0.0013691314548233136
11,0.0013691314548233136
12,0.0013691314548233136
13,0.0013691314548233136
14,0.0008940500771362769
15,0.0008940500771362769
16,0.0008940500771362769
17,0.0008940500771362769
18,6.471707196809007e-07
19,6.471707196809007e-07
20,6.471707196809007e-07
21,6.471707196809007e-07
22,6.471707196809007e-07
23,6.471707196809007e-07
24,6.471707196809007e-07
25,6.471707196809007e-07
26,6.471707196809007e-07
27,6.471707196809007e-07
28,6.471707196809007e-07
29,6.471707196809007e-07
30,6.471707196809007e-07
31,6.471707196809007e-07
32,6.471707196809007e-07
33,6.471707196809007e-07
34,6.471707196809007e-07
35,6.471707196809007e-07
36,6.471707196809007e-07
37,6.471707196809007e-07
38,6.471707196809007e-07
39,6.471707196809007e-07
40,6.471707196809007e-07
41,6.471707196809007e-07
42,6.471707196809007e-07
43,6.471707196809007e-07
44,6.471707196809007e-07
45,6.471707196809007e-07
46,6.471707196809007e-07
47,6.471707196809007e-07
48,6.471707196809007e-07
49,6.471707196809007e-07
50,6.471707196809007e-07
51,6.471707196809007e-07
52,6.471707196809007e-07
53,6.471707196809007e-07
54,6.471707196809007e-07
55,6.471707196809007e-07
56,6.471707196809007e-07
57,6.471707196809007e-07
58,6.471707196809007e-07
59,6.471707196809007e-07
60,6.471707196809007e-07
61,6.471707196809007e-07
62,6.471707196809007e-07
63,6.471707196809007e-07
64,6.471707196809007e-07
65,6.471707196809007e-07
66,6.471707196809007e-07
67,6.471707196809007e-07
68,6.471707196809007e-07
69,6.471707196809007e-07
70,6.471707196809007e-07
71,6.471707196809007e-07
72,6.471707196809007e-07
73,6.471707196809007e-07
74,6.471707196809007e-07
75,6.471707196809007e-07
76,6.471707196809007e-07
77,6.471707196809007e-07
78,6.471707196809007e-07
79,6.471707196809007e-07
80,6.471707196809007e-07
81,6.471707196809007e-07
82,6.471707196809007e-07
83,6.471707196809007e-07
84,6.471707196809007e-07
85,6.471707196809007e-07
86,6.471707196809007e-07
87,6.471707196809007e-07
88,6.471707196809007e-07
89,6.471707196809007e-07
90,6.471707196809007e-07
91,6.471707196809007e-07
92,6.471707196809007e-07
93,6.471707196809007e-07
94,6.471707196809007e-07
95,6.471707196809007e-07
96,6.471707196809007e-07
97,6.471707196809007e-07
98,6.471707196809007e-07
99,6.471707196809007e-07
100,6.471707196809007e-07
101,6.471707196809007e-07
102,6.471707196809007e-07
103,6.471707196809007e-07
104,6.471707196809007e-07
105,6.471707196809007e-07
106,6.471707196809007e-07
107,6.471707196809007e-07
108,6.471707196809007e-07
109,6.471707196809007e-07
110,6.471707196809007e-07
111,6.471707196809007e-07
112,6.471707196809007e-07
113,6.471707196809007e-07
114,6.471707196809007e-07
115,6.471707196809007e-07
116,6.471707196809007e-07
117,6.471707196809007e-07
118,6.471707196809007e-07
119,6.471707196809007e-07
120,6.471707196809007e-07
121,6.471707196809007e-07
122,6.471707196809007e-07
123,6.471707196809007e-07
124,6.471707196809007e-07
125,6.471707196809007e-07
126,6.471707196809007e-07
127,6.471707196809007e-07
128,6.471707196809007e-07
129,6.471707196809007e-07
130,6.471707196809007e-07
131,6.471707196809007e-07
132,6.471707196809007e-07
133,6.471707196809007e-07
134,6.471707196809007e-07
135,6.471707196809007e-07
136,6.471707196809007e-07
137,6.471707196809007e-07
138,6.471707196809007e-07
139,6.471707196809007e-07
140,6.471707196809007e-07
141,6.471707196809007e-07
142,6.471707196809007e-07
143,6.471707196809007e-07
144,6.471707196809007e-07
145,6.471707196809007e-07
146,6.471707196809007e-07
147,6.471707196809007e-07
148,6.471707196809007e-07
149,6.471707196809007e-07
150,6.471707196809007e-07
151,6.471707196809007e-07
152,6.471707196809007e-07
153,6.471707196809007e-07
154,6.471707196809007e-07
155,6.471707196809007e-07
156,6.471707196809007e-07
157,6.471707196809007e-07
158,6.471707196809007e-07
159,6.471707196809007e-07
160,6.471707196809007e-07
161,6.471707196809007e-07
162,6.471707196809007e-07
163,6.471707196809007e-07
164,6.471707196809007e-07
165,6.471707196809007e-07
166,6.471707196809007e-07
167,6.471707196809007e-07
168,6.471707196809007e-07
169,6.471707196809007e-07
170,6.471707196809007e-07
171,6.471707196809007e-07
172,6.471707196809007e-07
173,6.471707196809007e-07
174,6.471707196809007e-07
175,6.471707196809007e-07
