generation,run_0
0,-14.49237427016262
1,-15.319088851035556
2,-16.56716188910646
3,-17.495534115385553
4,-18.343762897260458
5,-19.028216110446156
6,-19.146723579534225
7,-19.192855829720585
8,-19.20573799877596
9,-19.207148583249086
10,-19.207148583249086
11,-19.20781305475662
12,-19.20781305475662
13,-19.20781305475662
14,-19.20781305475662
15,-19.20781305475662
16,-19.20781305475662
17,-19.20781305475662
18,-19.20781305475662
19,-19.20781305475662
20,-19.20781305475662
21,-19.20781305475662
22,-19.20781305475662
23,-19.20781305475662
24,-19.20781305475662
25,-19.208497201437805
26,-19.208497201437805
27,-19.208497201437805
28,-19.208497201437805
29,-19.208497201437805
30,-19.208497201437805
31,-19.208497201437805
32,-19.208497201437805
33,-19.208497201437805
34,-19.208497201437805
35,-19.208497201437805
36,-19.208497201437805
37,-19.208497201437805
38,-19.208497201437805
39,-19.208497201437805
40,-19.208497201437805
41,-19.208497201437805
42,-19.208497201437805
43,-19.208497201437805
44,-19.208497201437805
45,-19.208497201437805
46,-19.208497201437805
47,-19.208497201437805
48,-19.208497201437805
49,-19.208497201437805
50,-19.208497201437805
51,-19.208497201437805
52,-19.208497201437805
53,-19.208497201437805
54,-19.208497201437805
55,-19.208497201437805
56,-19.208497201437805
57,-19.208497201437805
58,-19.208497201437805
59,-19.208497201437805
60,-19.208497201437805
61,-19.208497201437805
62,-19.208497201437805
63,-19.208497201437805
64,-19.208497201437805
65,-19.208497201437805
66,-19.208497201437805
67,-19.208497201437805
68,-19.208497201437805
69,-19.208497201437805
70,-19.208497201437805
71,-19.208497201437805
72,-19.208497201437805
73,-19.208497201437805
74,-19.208497201437805
75,-19.208497201437805
76,-19.208497201437805
77,-19.208497201437805
78,-19.208497201437805
79,-19.208497201437805
80,-19.208497201437805
81,-19.208497201437805
82,-19.208497201437805
83,-19.208497201437805
84,-19.208497201437805
85,-19.208497201437805
86,-19.208497201437805
87,-19.208497201437805
88,-19.208497201437805
89,-19.208497201437805
90,-19.208497201437805
91,-19.208497201437805
92,-19.208497201437805
93,-19.208497201437805
94,-19.208497201437805
95,-19.208497201437805
96,-19.208497201437805
97,-19.208497201437805
98,-19.208497201437805
99,-19.208497201437805
100,-19.208497201437805
101,-19.208497201437805
102,-19.208497201437805
103,-19.208497201437805
104,-19.208497201437805
105,-19.208497201437805
106,-19.208497201437805
107,-19.208497201437805
108,-19.208497201437805
109,-19.208497201437805
110,-19.208497201437805
111,-19.208497201437805
112,-19.208497201437805
113,-19.208497201437805
114,-19.208497201437805
115,-19.208497201437805
116,-19.208497201437805
117,-19.208497201437805
118,-19.208497201437805
119,-19.208497201437805
120,-19.208497201437805
121,-19.208497201437805
122,-19.208497201437805
123,-19.208497201437805
124,-19.208497201437805
125,-19.208497201437805
126,-19.208497201437805
127,-19.208497201437805
128,-19.208497201437805
129,-19.208497201437805
130,-19.208497201437805
131,-19.208497201437805
132,-19.208497201437805
133,-19.208497201437805
134,-19.208497201437805
135,-19.208497201437805
136,-19.208497201437805
137,-19.208497201437805
138,-19.208497201437805
139,-19.208497201437805
140,-19.208497201437805
141,-19.208497201437805
142,-19.208497201437805
143,-19.208497201437805
144,-19.208497201437805
145,-19.208497201437805
146,-19.208497201437805
147,-19.208497201437805
148,-19.208497201437805
149,-19.208497201437805
150,-19.208497201437805
151,-19.208497201437805
152,-19.208497201437805
153,-19.208497201437805
154,-19.208497201437805
155,-19.208497201437805
156,-19.208497201437805
157,-19.208497201437805
158,-19.208497201437805
159,-19.208497201437805
160,-19.208497201437805
161,-19.208497201437805
162,-19.208497201437805
163,-19.208497201437805
164,-19.208497201437805
165,-19.208497201437805
166,-19.208497201437805
167,-19.208497201437805
168,-19.208497201437805
169,-19.208497201437805
170,-19.208497201437805
171,-19.208497201437805
172,-19.208497201437805
173,-19.208497201437805
174,-19.208497201437805
175,-19.208497201437805
176,-19.208497201437805
177,-19.208497201437805
178,-19.208497201437805
179,-19.208497201437805
180,-19.208497201437805
181,-19.208497201437805
182,-19.208497201437805
183,-19.208497201437805
184,-19.208497201437805
185,-19.208497201437805
186,-19.208497201437805
187,-19.208497201437805
188,-19.208497201437805
189,-19.208497201437805
190,-19.208497201437805
191,-19.208497201437805
192,-19.208497201437805
193,-19.208497201437805
194,-19.208497201437805
195,-19.208497201437805
196,-19.208497201437805
197,-19.208497201437805
198,-19.208497201437805
199,-19.208497201437805
200,-19.208497201437805
201,-19.208497201437805
202,-19.208497201437805
203,-19.208497201437805
204,-19.208497201437805
205,-19.208497201437805
206,-19.208497201437805
207,-19.208497201437805
208,-19.208497201437805
209,-19.208497201437805
210,-19.208497201437805
211,-19.208497201437805
212,-19.208497201437805
213,-19.208497201437805
214,-19.208497201437805
215,-19.208497201437805
216,-19.208497201437805
217,-19.208497201437805
218,-19.208497201437805
219,-19.208497201437805
220,-19.208497201437805
221,-19.208497201437805
222,-19.208497201437805
223,-19.208497201437805
224,-19.208497201437805
225,-19.208497201437805
226,-19.208497201437805
227,-19.208497201437805
228,-19.208497201437805
229,-19.208497201437805
230,-19.208497201437805
231,-19.208497201437805
232,-19.208497201437805
233,-19.208497201437805
234,-19.208497201437805
235,-19.208497201437805
236,-19.208497201437805
237,-19.208497201437805
238,-19.208497201437805
239,-19.208497201437805
240,-19.208497201437805
241,-19.208497201437805
242,-19.208497201437805
243,-19.208497201437805
244,-19.208497201437805
245,-19.208497201437805
246,-19.208497201437805
247,-19.208497201437805
248,-19.208497201437805
249,-19.208497201437805
250,-19.208497201437805
251,-19.208497201437805
252,-19.208497201437805
253,-19.208497201437805
254,-19.208497201437805
255,-19.208497201437805
256,-19.208497201437805
257,-19.208497201437805
258,-19.208497201437805
259,-19.208497201437805
260,-19.208497201437805
261,-19.208497201437805
262,-19.208497201437805
263,-19.208497201437805
264,-19.208497201437805
265,-19.208497201437805
266,-19.208497201437805
267,-19.208497201437805
268,-19.208497201437805
269,-19.208497201437805
270,-19.208497201437805
271,-19.208497201437805
272,-19.208497201437805
273,-19.208497201437805
274,-19.208497201437805
275,-19.208497201437805
276,-19.208497201437805
277,-19.208497201437805
278,-19.208497201437805
279,-19.208497201437805
280,-19.208497201437805
281,-19.208497201437805
282,-19.208497201437805
283,-19.208497201437805
284,-19.208497201437805
285,-19.208497201437805
286,-19.208497201437805
287,-19.208497201437805
288,-19.208497201437805
289,-19.208497201437805
290,-19.208497201437805
291,-19.208497201437805
292,-19.208497201437805
293,-19.208497201437805
294,-19.208497201437805
295,-19.208497201437805
296,-19.208497201437805
297,-19.208497201437805
298,-19.208497201437805
299,-19.208497201437805
300,-19.208497201437805
301,-19.208497201437805
302,-19.208497201437805
303,-19.208497201437805
304,-19.208497201437805
305,-19.208497201437805
306,-19.208497201437805
307,-19.208497201437805
308,-19.208497201437805
309,-19.208497201437805
310,-19.208497201437805
311,-19.208497201437805
312,-19.208497201437805
313,-19.208497201437805
314,-19.208497201437805
315,-19.208497201437805
316,-19.208497201437805
317,-19.208497201437805
318,-19.208497201437805
319,-19.208497201437805
320,-19.208497201437805
321,-19.208497201437805
322,-19.208497201437805
323,-19.208497201437805
324,-19.208497201437805
325,-19.208497201437805
326,-19.208497201437805
327,-19.208497201437805
328,-19.208497201437805
329,-19.208497201437805
330,-19.208497201437805
331,-19.208497201437805
332,-19.208497201437805
333,-19.208497201437805
334,-19.208497201437805
335,-19.208497201437805
336,-19.208497201437805
337,-19.208497201437805
338,-19.208497201437805
339,-19.208497201437805
340,-19.208497201437805
341,-19.208497201437805
342,-19.208497201437805
343,-19.208497201437805
344,-19.208497201437805
345,-19.208497201437805
346,-19.208497201437805
347,-19.208497201437805
348,-19.208497201437805
349,-19.208497201437805
350,-19.208497201437805
351,-19.208497201437805
352,-19.208497201437805
353,-19.208497201437805
354,-19.208497201437805
355,-19.208497201437805
356,-19.208497201437805
357,-19.208497201437805
358,-19.208497201437805
359,-19.208497201437805
360,-19.208497201437805
361,-19.208497201437805
362,-19.208497201437805
363,-19.208497201437805
364,-19.208497201437805
365,-19.208497201437805
366,-19.208497201437805
367,-19.208497201437805
368,-19.208497201437805
369,-19.208497201437805
370,-19.208497201437805
371,-19.208497201437805
372,-19.208497201437805
373,-19.208497201437805
374,-19.208497201437805
375,-19.208497201437805
376,-19.208497201437805
377,-19.208497201437805
378,-19.208497201437805
379,-19.208497201437805
380,-19.208497201437805
381,-19.208497201437805
382,-19.208497201437805
383,-19.208497201437805
384,-19.208497201437805
385,-19.2085015320594
386,-19.2085015320594
387,-19.2085015320594
388,-19.2085015320594
389,-19.2085015320594
390,-19.2085015320594
391,-19.2085015320594
392,-19.2085015320594
393,-19.2085015320594
394,-19.2085015320594
395,-19.2085015320594
396,-19.2085015320594
397,-19.2085015320594
398,-19.2085015320594
399,-19.2085015320594
400,-19.2085015320594
401,-19.2085015320594
402,-19.2085015320594
403,-19.2085015320594
404,-19.2085015320594
405,-19.2085015320594
406,-19.2085015320594
407,-19.2085015320594
408,-19.2085015320594
409,-19.2085015320594
410,-19.2085015320594
411,-19.2085015320594
412,-19.2085015320594
413,-19.2085015320594
414,-19.2085015320594
415,-19.2085015320594
416,-19.2085015320594
417,-19.2085015320594
418,-19.2085015320594
419,-19.2085015320594
420,-19.2085015320594
421,-19.2085015320594
422,-19.2085015320594
423,-19.2085015320594
424,-19.2085015320594
425,-19.2085015320594
426,-19.2085015320594
427,-19.2085015320594
428,-19.2085015320594
429,-19.2085015320594
430,-19.2085015320594
431,-19.2085015320594
432,-19.2085015320594
433,-19.2085015320594
434,-19.2085015320594
435,-19.2085015320594
436,-19.2085015320594
437,-19.2085015320594
438,-19.2085015320594
439,-19.2085015320594
440,-19.2085015320594
441,-19.2085015320594
442,-19.2085015320594
443,-19.2085015320594
444,-19.2085015320594
445,-19.2085015320594
446,-19.2085015320594
447,-19.2085015320594
448,-19.2085015320594
449,-19.2085015320594
450,-19.2085015320594
451,-19.2085015320594
452,-19.2085015320594
453,-19.2085015320594
454,-19.2085015320594
455,-19.2085015320594
456,-19.2085015320594
457,-19.2085015320594
458,-19.2085015320594
459,-19.2085015320594
460,-19.2085015320594
461,-19.2085015320594
462,-19.2085015320594
463,-19.2085015320594
464,-19.2085015320594
465,-19.2085015320594
466,-19.2085015320594
467,-19.2085015320594
468,-19.2085015320594
469,-19.2085015320594
470,-19.2085015320594
471,-19.2085015320594
472,-19.2085015320594
473,-19.2085015320594
474,-19.2085015320594
475,-19.2085015320594
476,-19.2085015320594
477,-19.2085015320594
478,-19.2085015320594
479,-19.2085015320594
480,-19.2085015320594
481,-19.2085015320594
482,-19.2085015320594
483,-19.2085015320594
484,-19.2085015320594
485,-19.2085015320594
486,-19.2085015320594
487,-19.2085015320594
488,-19.2085015320594
489,-19.2085015320594
490,-19.2085015320594
491,-19.2085015320594
492,-19.2085015320594
493,-19.2085015320594
494,-19.2085015320594
495,-19.2085015320594
496,-19.2085015320594
497,-19.2085015320594
498,-19.2085015320594
499,-19.2085015320594
500,-19.2085015320594
501,-19.2085015320594
502,-19.2085015320594
503,-19.2085015320594
504,-19.2085015320594
505,-19.2085015320594
506,-19.2085015320594
507,-19.2085015320594
508,-19.2085015320594
509,-19.2085015320594
510,-19.2085015320594
511,-19.2085015320594
512,-19.2085015320594
513,-19.2085015320594
514,-19.2085015320594
515,-19.2085015320594
516,-19.2085015320594
517,-19.2085015320594
518,-19.2085015320594
519,-19.2085015320594
520,-19.2085015320594
521,-19.2085015320594
522,-19.2085015320594
523,-19.2085015320594
524,-19.2085015320594
525,-19.2085015320594
526,-19.2085015320594
527,-19.2085015320594
528,-19.2085015320594
529,-19.2085015320594
530,-19.2085015320594
531,-19.2085015320594
532,-19.2085015320594
533,-19.2085015320594
534,-19.2085015320594
535,-19.2085015320594
536,-19.2085015320594
537,-19.2085015320594
538,-19.2085015320594
539,-19.2085015320594
540,-19.2085015320594
541,-19.2085015320594
542,-19.2085015320594
543,-19.2085015320594
544,-19.2085015320594
545,-19.2085015320594
546,-19.2085015320594
547,-19.2085015320594
548,-19.2085015320594
549,-19.2085015320594
550,-19.2085015320594
551,-19.2085015320594
552,-19.2085015320594
553,-19.2085015320594
554,-19.2085015320594
555,-19.2085015320594
556,-19.2085015320594
557,-19.2085015320594
558,-19.2085015320594
559,-19.2085015320594
560,-19.2085015320594
561,-19.2085015320594
562,-19.2085015320594
563,-19.2085015320594
564,-19.2085015320594
565,-19.2085015320594
566,-19.2085015320594
567,-19.2085015320594
568,-19.2085015320594
569,-19.2085015320594
570,-19.2085015320594
571,-19.2085015320594
572,-19.2085015320594
573,-19.2085015320594
574,-19.2085015320594
575,-19.2085015320594
576,-19.2085015320594
577,-19.2085015320594
578,-19.2085015320594
579,-19.2085015320594
580,-19.2085015320594
581,-19.2085015320594
582,-19.2085015320594
583,-19.2085015320594
584,-19.2085015320594
585,-19.2085015320594
586,-19.2085015320594
587,-19.2085015320594
588,-19.2085015320594
589,-19.2085015320594
590,-19.2085015320594
591,-19.2085015320594
592,-19.2085015320594
593,-19.2085015320594
594,-19.2085015320594
595,-19.2085015320594
596,-19.2085015320594
597,-19.2085015320594
598,-19.2085015320594
599,-19.2085015320594
600,-19.2085015320594
601,-19.2085015320594
602,-19.2085015320594
603,-19.2085015320594
604,-19.2085015320594
605,-19.2085015320594
606,-19.2085015320594
607,-19.2085015320594
608,-19.2085015320594
609,-19.2085015320594
610,-19.2085015320594
611,-19.2085015320594
612,-19.2085015320594
613,-19.2085015320594
614,-19.2085015320594
615,-19.2085015320594
616,-19.2085015320594
617,-19.2085015320594
618,-19.2085015320594
619,-19.2085015320594
620,-19.2085015320594
621,-19.2085015320594
622,-19.2085015320594
623,-19.2085015320594
624,-19.2085015320594
625,-19.2085015320594
626,-19.2085015320594
627,-19.2085015320594
628,-19.2085015320594
629,-19.2085015320594
630,-19.2085015320594
631,-19.2085015320594
632,-19.2085015320594
633,-19.2085015320594
634,-19.2085015320594
635,-19.2085015320594
636,-19.2085015320594
637,-19.2085015320594
638,-19.2085015320594
639,-19.2085015320594
640,-19.2085015320594
641,-19.2085015320594
642,-19.2085015320594
643,-19.2085015320594
644,-19.2085015320594
645,-19.2085015320594
646,-19.2085015320594
647,-19.2085015320594
648,-19.2085015320594
649,-19.2085015320594
650,-19.2085015320594
651,-19.2085015320594
652,-19.2085015320594
653,-19.2085015320594
654,-19.2085015320594
655,-19.2085015320594
656,-19.2085015320594
657,-19.2085015320594
658,-19.2085015320594
659,-19.2085015320594
660,-19.2085015320594
661,-19.2085015320594
662,-19.2085015320594
663,-19.2085015320594
664,-19.2085015320594
665,-19.2085015320594
666,-19.2085015320594
667,-19.2085015320594
668,-19.2085015320594
669,-19.2085015320594
670,-19.2085015320594
671,-19.2085015320594
672,-19.2085015320594
673,-19.2085015320594
674,-19.2085015320594
675,-19.2085015320594
676,-19.2085015320594
677,-19.2085015320594
678,-19.2085015320594
679,-19.2085015320594
680,-19.2085015320594
681,-19.2085015320594
682,-19.2085015320594
683,-19.2085015320594
684,-19.2085015320594
685,-19.2085015320594
686,-19.2085015320594
687,-19.2085015320594
688,-19.2085015320594
689,-19.2085015320594
690,-19.2085015320594
691,-19.2085015320594
692,-19.2085015320594
693,-19.2085015320594
694,-19.2085015320594
695,-19.2085015320594
696,-19.2085015320594
697,-19.2085015320594
698,-19.2085015320594
699,-19.2085015320594
700,-19.2085015320594
701,-19.2085015320594
702,-19.2085015320594
703,-19.2085015320594
704,-19.2085015320594
705,-19.2085015320594
706,-19.2085015320594
707,-19.2085015320594
708,-19.2085015320594
709,-19.2085015320594
710,-19.2085015320594
711,-19.2085015320594
712,-19.2085015320594
713,-19.2085015320594
714,-19.2085015320594
715,-19.2085015320594
716,-19.2085015320594
717,-19.2085015320594
718,-19.2085015320594
719,-19.2085015320594
720,-19.2085015320594
721,-19.2085015320594
722,-19.2085015320594
723,-19.2085015320594
724,-19.2085015320594
725,-19.2085015320594
726,-19.2085015320594
727,-19.2085015320594
728,-19.2085015320594
729,-19.2085015320594
730,-19.2085015320594
731,-19.2085015320594
732,-19.2085015320594
733,-19.2085015320594
734,-19.2085015320594
735,-19.2085015320594
736,-19.2085015320594
737,-19.2085015320594
738,-19.2085015320594
739,-19.2085015320594
740,-19.2085015320594
741,-19.2085015320594
742,-19.2085015320594
743,-19.2085015320594
744,-19.2085015320594
745,-19.2085015320594
746,-19.2085015320594
747,-19.2085015320594
748,-19.2085015320594
749,-19.2085015320594
750,-19.2085015320594
751,-19.2085015320594
752,-19.2085015320594
753,-19.2085015320594
754,-19.2085015320594
755,-19.2085015320594
756,-19.2085015320594
757,-19.2085015320594
758,-19.2085015320594
759,-19.2085015320594
760,-19.2085015320594
761,-19.2085015320594
762,-19.2085015320594
763,-19.2085015320594
764,-19.2085015320594
765,-19.2085015320594
766,-19.2085015320594
767,-19.2085015320594
768,-19.2085015320594
769,-19.2085015320594
770,-19.2085015320594
771,-19.2085015320594
772,-19.2085015320594
773,-19.2085015320594
774,-19.2085015320594
775,-19.2085015320594
776,-19.2085015320594
777,-19.2085015320594
778,-19.2085015320594
779,-19.2085015320594
780,-19.2085015320594
781,-19.2085015320594
782,-19.2085015320594
783,-19.2085015320594
784,-19.2085015320594
785,-19.2085015320594
786,-19.2085015320594
787,-19.2085015320594
788,-19.2085015320594
789,-19.2085015320594
790,-19.2085015320594
791,-19.2085015320594
792,-19.2085015320594
793,-19.2085015320594
794,-19.2085015320594
795,-19.2085015320594
796,-19.2085015320594
797,-19.2085015320594
798,-19.2085015320594
799,-19.2085015320594
800,-19.2085015320594
801,-19.2085015320594
802,-19.2085015320594
803,-19.2085015320594
804,-19.2085015320594
805,-19.2085015320594
806,-19.2085015320594
807,-19.2085015320594
808,-19.2085015320594
809,-19.2085015320594
810,-19.2085015320594
811,-19.2085015320594
812,-19.2085015320594
813,-19.2085015320594
814,-19.2085015320594
815,-19.2085015320594
816,-19.2085015320594
817,-19.2085015320594
818,-19.2085015320594
819,-19.2085015320594
820,-19.2085015320594
821,-19.2085015320594
822,-19.2085015320594
823,-19.2085015320594
824,-19.2085015320594
825,-19.2085015320594
826,-19.2085015320594
827,-19.2085015320594
828,-19.2085015320594
829,-19.2085015320594
830,-19.2085015320594
831,-19.2085015320594
832,-19.2085015320594
833,-19.2085015320594
834,-19.2085015320594
835,-19.2085015320594
836,-19.2085015320594
837,-19.2085015320594
838,-19.2085015320594
839,-19.2085015320594
840,-19.2085015320594
841,-19.2085015320594
842,-19.2085015320594
843,-19.2085015320594
844,-19.2085015320594
845,-19.2085015320594
846,-19.2085015320594
847,-19.2085015320594
848,-19.2085015320594
849,-19.2085015320594
850,-19.2085015320594
851,-19.2085015320594
852,-19.2085015320594
853,-19.2085015320594
854,-19.2085015320594
855,-19.2085015320594
856,-19.2085015320594
857,-19.2085015320594
858,-19.2085015320594
859,-19.2085015320594
860,-19.2085015320594
861,-19.2085015320594
862,-19.2085015320594
863,-19.2085015320594
864,-19.2085015320594
865,-19.2085015320594
866,-19.2085015320594
867,-19.2085015320594
868,-19.2085015320594
869,-19.2085015320594
870,-19.2085015320594
871,-19.2085015320594
872,-19.2085015320594
873,-19.2085015320594
874,-19.2085015320594
875,-19.2085015320594
876,-19.2085015320594
877,-19.2085015320594
878,-19.2085015320594
879,-19.2085015320594
880,-19.2085015320594
881,-19.2085015320594
882,-19.2085015320594
883,-19.2085015320594
884,-19.2085015320594
885,-19.2085015320594
886,-19.2085015320594
887,-19.2085015320594
888,-19.2085015320594
889,-19.2085015320594
890,-19.2085015320594
891,-19.2085015320594
892,-19.2085015320594
893,-19.2085015320594
894,-19.2085015320594
895,-19.2085015320594
896,-19.2085015320594
897,-19.2085015320594
898,-19.2085015320594
899,-19.2085015320594
900,-19.2085015320594
901,-19.2085015320594
902,-19.2085015320594
903,-19.2085015320594
904,-19.2085015320594
905,-19.2085015320594
906,-19.2085015320594
907,-19.2085015320594
908,-19.2085015320594
909,-19.2085015320594
910,-19.2085015320594
911,-19.2085015320594
912,-19.2085015320594
913,-19.2085015320594
914,-19.2085015320594
915,-19.2085015320594
916,-19.2085015320594
917,-19.2085015320594
918,-19.2085015320594
919,-19.2085015320594
920,-19.2085015320594
921,-19.2085015320594
922,-19.2085015320594
923,-19.2085015320594
924,-19.2085015320594
925,-19.2085015320594
926,-19.2085015320594
927,-19.2085015320594
928,-19.2085015320594
929,-19.2085015320594
930,-19.2085015320594
931,-19.2085015320594
932,-19.2085015320594
933,-19.2085015320594
934,-19.2085015320594
935,-19.2085015320594
936,-19.2085015320594
937,-19.2085015320594
938,-19.2085015320594
939,-19.2085015320594
940,-19.2085015320594
941,-19.2085015320594
942,-19.2085015320594
943,-19.2085015320594
944,-19.2085015320594
945,-19.2085015320594
946,-19.2085015320594
947,-19.2085015320594
948,-19.2085015320594
949,-19.2085015320594
950,-19.2085015320594
951,-19.2085015320594
952,-19.2085015320594
953,-19.2085015320594
954,-19.2085015320594
955,-19.2085015320594
956,-19.2085015320594
957,-19.2085015320594
958,-19.2085015320594
959,-19.2085015320594
960,-19.2085015320594
961,-19.2085015320594
962,-19.2085015320594
963,-19.2085015320594
